Batch,Community,Isolate1,Isolate2,Freq1,Freq2,image_name_pair,image_name_isolate1,image_name_isolate2,color_channel,folder_original,folder_channel,folder_rolled,folder_threshold,folder_round,folder_watershed,folder_transect,folder_feature,folder_random_forest,folder_bootstrap,folder_combined
B2,C11R1,5,8,95,5,B2_T8_C11R1_5-95_5_8,B2_T8_C11R1_5,B2_T1_C11R1_8,green,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-00-original/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-01-channel/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-02-rolled/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-03-threshold/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-04-round/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-05-watershed/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-06-transect/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-07-feature/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-08-random_forest/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-09-bootstrap/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-NA/
B2,C11R1,5,9,95,5,B2_T8_C11R1_5-95_5_9,B2_T8_C11R1_5,B2_T0_C11R1_9,green,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-00-original/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-01-channel/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-02-rolled/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-03-threshold/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-04-round/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-05-watershed/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-06-transect/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-07-feature/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-08-random_forest/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-09-bootstrap/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-NA/
B2,C11R1,6,2,95,5,B2_T8_C11R1_5-95_6_2,B2_T8_C11R1_6,B2_T0_C11R1_2,green,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-00-original/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-01-channel/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-02-rolled/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-03-threshold/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-04-round/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-05-watershed/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-06-transect/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-07-feature/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-08-random_forest/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-09-bootstrap/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-NA/
B2,C11R1,6,3,95,5,B2_T8_C11R1_5-95_6_3,B2_T8_C11R1_6,B2_T1_C11R1_3,green,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-00-original/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-01-channel/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-02-rolled/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-03-threshold/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-04-round/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-05-watershed/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-06-transect/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-07-feature/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-08-random_forest/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-09-bootstrap/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-NA/
B2,C11R1,6,4,95,5,B2_T8_C11R1_5-95_6_4,B2_T8_C11R1_6,B2_T1_C11R1_4,green,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-00-original/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-01-channel/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-02-rolled/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-03-threshold/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-04-round/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-05-watershed/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-06-transect/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-07-feature/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-08-random_forest/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-09-bootstrap/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-NA/
B2,C11R1,6,5,95,5,B2_T8_C11R1_5-95_6_5,B2_T8_C11R1_6,B2_T8_C11R1_5,green,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-00-original/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-01-channel/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-02-rolled/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-03-threshold/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-04-round/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-05-watershed/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-06-transect/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-07-feature/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-08-random_forest/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-09-bootstrap/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-NA/
B2,C11R1,6,7,95,5,B2_T8_C11R1_5-95_6_7,B2_T8_C11R1_6,B2_T8_C11R1_7,green,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-00-original/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-01-channel/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-02-rolled/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-03-threshold/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-04-round/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-05-watershed/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-06-transect/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-07-feature/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-08-random_forest/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-09-bootstrap/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-NA/
B2,C11R1,6,8,95,5,B2_T8_C11R1_5-95_6_8,B2_T8_C11R1_6,B2_T1_C11R1_8,green,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-00-original/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-01-channel/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-02-rolled/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-03-threshold/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-04-round/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-05-watershed/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-06-transect/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-07-feature/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-08-random_forest/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-09-bootstrap/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-NA/
B2,C11R1,6,9,95,5,B2_T8_C11R1_5-95_6_9,B2_T8_C11R1_6,B2_T0_C11R1_9,green,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-00-original/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-01-channel/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-02-rolled/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-03-threshold/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-04-round/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-05-watershed/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-06-transect/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-07-feature/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-08-random_forest/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-09-bootstrap/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-NA/
B2,C11R1,7,2,95,5,B2_T8_C11R1_5-95_7_2,B2_T8_C11R1_7,B2_T0_C11R1_2,green,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-00-original/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-01-channel/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-02-rolled/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-03-threshold/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-04-round/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-05-watershed/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-06-transect/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-07-feature/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-08-random_forest/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-09-bootstrap/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-NA/
B2,C11R1,7,3,95,5,B2_T8_C11R1_5-95_7_3,B2_T8_C11R1_7,B2_T1_C11R1_3,green,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-00-original/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-01-channel/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-02-rolled/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-03-threshold/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-04-round/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-05-watershed/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-06-transect/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-07-feature/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-08-random_forest/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-09-bootstrap/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-NA/
B2,C11R1,7,4,95,5,B2_T8_C11R1_5-95_7_4,B2_T8_C11R1_7,B2_T1_C11R1_4,green,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-00-original/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-01-channel/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-02-rolled/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-03-threshold/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-04-round/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-05-watershed/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-06-transect/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-07-feature/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-08-random_forest/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-09-bootstrap/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-NA/
B2,C11R1,7,5,95,5,B2_T8_C11R1_5-95_7_5,B2_T8_C11R1_7,B2_T8_C11R1_5,green,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-00-original/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-01-channel/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-02-rolled/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-03-threshold/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-04-round/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-05-watershed/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-06-transect/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-07-feature/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-08-random_forest/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-09-bootstrap/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-NA/
B2,C11R1,7,6,95,5,B2_T8_C11R1_5-95_7_6,B2_T8_C11R1_7,B2_T8_C11R1_6,green,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-00-original/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-01-channel/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-02-rolled/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-03-threshold/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-04-round/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-05-watershed/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-06-transect/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-07-feature/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-08-random_forest/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-09-bootstrap/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-NA/
B2,C11R1,7,8,95,5,B2_T8_C11R1_5-95_7_8,B2_T8_C11R1_7,B2_T1_C11R1_8,green,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-00-original/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-01-channel/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-02-rolled/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-03-threshold/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-04-round/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-05-watershed/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-06-transect/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-07-feature/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-08-random_forest/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-09-bootstrap/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-NA/
B2,C11R1,7,9,95,5,B2_T8_C11R1_5-95_7_9,B2_T8_C11R1_7,B2_T0_C11R1_9,green,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-00-original/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-01-channel/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-02-rolled/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-03-threshold/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-04-round/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-05-watershed/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-06-transect/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-07-feature/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-08-random_forest/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-09-bootstrap/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-NA/
B2,C11R1,8,2,95,5,B2_T8_C11R1_5-95_8_2,B2_T1_C11R1_8,B2_T0_C11R1_2,green,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-00-original/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-01-channel/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-02-rolled/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-03-threshold/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-04-round/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-05-watershed/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-06-transect/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-07-feature/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-08-random_forest/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-09-bootstrap/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-NA/
B2,C11R1,8,3,95,5,B2_T8_C11R1_5-95_8_3,B2_T1_C11R1_8,B2_T1_C11R1_3,green,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-00-original/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-01-channel/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-02-rolled/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-03-threshold/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-04-round/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-05-watershed/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-06-transect/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-07-feature/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-08-random_forest/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-09-bootstrap/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-NA/
B2,C11R1,8,4,95,5,B2_T8_C11R1_5-95_8_4,B2_T1_C11R1_8,B2_T1_C11R1_4,green,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-00-original/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-01-channel/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-02-rolled/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-03-threshold/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-04-round/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-05-watershed/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-06-transect/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-07-feature/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-08-random_forest/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-09-bootstrap/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-NA/
B2,C11R1,8,5,95,5,B2_T8_C11R1_5-95_8_5,B2_T1_C11R1_8,B2_T8_C11R1_5,green,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-00-original/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-01-channel/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-02-rolled/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-03-threshold/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-04-round/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-05-watershed/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-06-transect/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-07-feature/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-08-random_forest/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-09-bootstrap/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-NA/
B2,C11R1,8,6,95,5,B2_T8_C11R1_5-95_8_6,B2_T1_C11R1_8,B2_T8_C11R1_6,green,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-00-original/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-01-channel/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-02-rolled/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-03-threshold/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-04-round/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-05-watershed/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-06-transect/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-07-feature/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-08-random_forest/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-09-bootstrap/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-NA/
B2,C11R1,8,7,95,5,B2_T8_C11R1_5-95_8_7,B2_T1_C11R1_8,B2_T8_C11R1_7,green,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-00-original/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-01-channel/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-02-rolled/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-03-threshold/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-04-round/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-05-watershed/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-06-transect/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-07-feature/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-08-random_forest/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-09-bootstrap/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-NA/
B2,C11R1,8,9,95,5,B2_T8_C11R1_5-95_8_9,B2_T1_C11R1_8,B2_T0_C11R1_9,green,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-00-original/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-01-channel/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-02-rolled/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-03-threshold/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-04-round/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-05-watershed/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-06-transect/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-07-feature/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-08-random_forest/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-09-bootstrap/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-NA/
B2,C11R1,9,2,95,5,B2_T8_C11R1_5-95_9_2,B2_T0_C11R1_9,B2_T0_C11R1_2,green,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-00-original/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-01-channel/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-02-rolled/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-03-threshold/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-04-round/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-05-watershed/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-06-transect/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-07-feature/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-08-random_forest/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-09-bootstrap/,~/Dropbox/lab/emergent-coexistence/forDryad/pipeline/images/B2-NA/
