Community,Isolate1,Isolate2,Isolate1Freq,Isolate2Freq,Experiment,Result,InteractionType,From,To,ExpID1,ExpID2,Family1,Family2,NucleotideDifference,SequenceLength,Isolate1OD405,Isolate1OD620,Isolate2OD405,Isolate2OD620,OD405Difference,OD620Difference,Batch,Transfer,FileDirectory,FileName,ColonyCount,ColonyCount1,ColonyCount2
C11R2,11,12,50,50,Transitivity_C2,11,Competition exclusion,11,12,11.2.B.7,11.2.B.8.2,Enterobacteriaceae,Enterobacteriaceae,27,703,0.309333333,0.159,0.271333333,0.134666667,0.038,0.024333333,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_50-50_11_12.tiff,C2_T8_C11R2_50-50_11_12,40,40,0
C11R2,11,12,95,5,Transitivity_C2,11,Competition exclusion,11,12,11.2.B.7,11.2.B.8.2,Enterobacteriaceae,Enterobacteriaceae,27,703,0.309333333,0.159,0.271333333,0.134666667,0.038,0.024333333,C2,T8,transtivity-C2/pairs/C2_T8_C11R2_5-95_11_12.tiff,C2_T8_C11R2_5-95_11_12,48,48,0
C11R5,1,2,5,95,Transitivity_D,2,Competition exclusion,2,1,11.5.A.1,11.5.A.1.2,Pseudomonadaceae,Enterobacteriaceae,92,678,0.481333333,0.187666667,0.364333333,0.196,0.117,0.008333333,D,T8,transtivity-D/pairs/D_T8_C11R5_5-95_2_1.tiff,D_T8_C11R5_5-95_2_1,118,0,118
C11R5,1,2,95,5,Transitivity_D,2,Competition exclusion,2,1,11.5.A.1,11.5.A.1.2,Pseudomonadaceae,Enterobacteriaceae,92,678,0.481333333,0.187666667,0.364333333,0.196,0.117,0.008333333,D,T8,transtivity-D/pairs/D_T8_C11R5_5-95_1_2.tiff,D_T8_C11R5_5-95_1_2,134,0,134
C11R5,1,4,5,95,Transitivity_D,4,Competition exclusion,4,1,11.5.A.1,11.5.B.2,Pseudomonadaceae,Pseudomonadaceae,1,676,0.481333333,0.187666667,0.368333333,0.199,0.113,0.011333333,D,T8,transtivity-D/pairs/D_T8_C11R5_5-95_4_1.tiff,D_T8_C11R5_5-95_4_1,136,0,136
C11R5,1,4,95,5,Transitivity_D,4,Competition exclusion,4,1,11.5.A.1,11.5.B.2,Pseudomonadaceae,Pseudomonadaceae,1,676,0.481333333,0.187666667,0.368333333,0.199,0.113,0.011333333,D,T8,transtivity-D/pairs/D_T8_C11R5_5-95_1_4.tiff,D_T8_C11R5_5-95_1_4,138,0,138
C11R5,2,3,95,5,Transitivity_D,2,Competition exclusion,2,3,11.5.A.1.2,11.5.B.1,Enterobacteriaceae,Pseudomonadaceae,105,820,0.364333333,0.196,0.585333333,0.218666667,0.221,0.022666667,D,T8,transtivity-D/pairs/D_T8_C11R5_5-95_2_3.tiff,D_T8_C11R5_5-95_2_3,106,106,0
C11R5,2,5,5,95,Transitivity_D,2,Competition exclusion,2,5,11.5.A.1.2,11.5.B.3,Enterobacteriaceae,Enterobacteriaceae,0,486,0.364333333,0.196,0.1205,0.0545,0.243833333,0.1415,D,T8,transtivity-D/pairs/D_T8_C11R5_5-95_5_2.tiff,D_T8_C11R5_5-95_5_2,51,51,0
C11R5,2,5,50,50,Transitivity_D,2,Competition exclusion,2,5,11.5.A.1.2,11.5.B.3,Enterobacteriaceae,Enterobacteriaceae,0,486,0.364333333,0.196,0.1205,0.0545,0.243833333,0.1415,D,T8,transtivity-D/pairs/D_T8_C11R5_50-50_2_5.tiff,D_T8_C11R5_50-50_2_5,95,95,0
C11R5,2,5,95,5,Transitivity_D,2,Competition exclusion,2,5,11.5.A.1.2,11.5.B.3,Enterobacteriaceae,Enterobacteriaceae,0,486,0.364333333,0.196,0.1205,0.0545,0.243833333,0.1415,D,T8,transtivity-D/pairs/D_T8_C11R5_5-95_2_5.tiff,D_T8_C11R5_5-95_2_5,159,159,0
C11R5,3,4,5,95,Transitivity_D,4,Competition exclusion,4,3,11.5.B.1,11.5.B.2,Pseudomonadaceae,Pseudomonadaceae,0,676,0.585333333,0.218666667,0.368333333,0.199,0.217,0.019666667,D,T8,transtivity-D/pairs/D_T8_C11R5_5-95_4_3.tiff,D_T8_C11R5_5-95_4_3,81,0,81
C11R5,3,4,50,50,Transitivity_D,4,Competition exclusion,4,3,11.5.B.1,11.5.B.2,Pseudomonadaceae,Pseudomonadaceae,0,676,0.585333333,0.218666667,0.368333333,0.199,0.217,0.019666667,D,T8,transtivity-D/pairs/D_T8_C11R5_50-50_3_4.tiff,D_T8_C11R5_50-50_3_4,101,0,101
C11R5,4,5,5,95,Transitivity_D,4,Competition exclusion,4,5,11.5.B.2,11.5.B.3,Pseudomonadaceae,Enterobacteriaceae,61,484,0.368333333,0.199,0.1205,0.0545,0.247833333,0.1445,D,T8,transtivity-D/pairs/D_T8_C11R5_5-95_5_4.tiff,D_T8_C11R5_5-95_5_4,31,31,0
C11R5,4,5,95,5,Transitivity_D,4,Competition exclusion,4,5,11.5.B.2,11.5.B.3,Pseudomonadaceae,Enterobacteriaceae,61,484,0.368333333,0.199,0.1205,0.0545,0.247833333,0.1445,D,T8,transtivity-D/pairs/D_T8_C11R5_5-95_4_5.tiff,D_T8_C11R5_5-95_4_5,145,145,0
