Community,Randomization,Motif,CountMotif
C1R2,143,Motif4,1
C1R2,143,Motif5,0
C1R2,143,Motif6,1
C1R2,143,Motif7,0
C1R2,144,Motif1,0
C1R2,144,Motif2,0
C1R2,144,Motif3,1
C1R2,144,Motif4,2
C1R2,144,Motif5,1
C1R2,144,Motif6,0
C1R2,144,Motif7,0
C1R2,145,Motif1,0
C1R2,145,Motif2,1
C1R2,145,Motif3,1
C1R2,145,Motif4,1
C1R2,145,Motif5,0
C1R2,145,Motif6,1
C1R2,145,Motif7,0
C1R2,146,Motif1,0
C1R2,146,Motif2,1
C1R2,146,Motif3,0
C1R2,146,Motif4,0
C1R2,146,Motif5,2
C1R2,146,Motif6,1
C1R2,146,Motif7,0
C1R2,147,Motif1,0
C1R2,147,Motif2,1
C1R2,147,Motif3,0
C1R2,147,Motif4,0
C1R2,147,Motif5,2
C1R2,147,Motif6,1
C1R2,147,Motif7,0
C1R2,148,Motif1,0
C1R2,148,Motif2,1
C1R2,148,Motif3,1
C1R2,148,Motif4,1
C1R2,148,Motif5,0
C1R2,148,Motif6,1
C1R2,148,Motif7,0
C1R2,149,Motif1,0
C1R2,149,Motif2,1
C1R2,149,Motif3,0
C1R2,149,Motif4,2
C1R2,149,Motif5,0
C1R2,149,Motif6,1
C1R2,149,Motif7,0
C1R2,150,Motif1,0
C1R2,150,Motif2,1
C1R2,150,Motif3,0
C1R2,150,Motif4,2
C1R2,150,Motif5,0
C1R2,150,Motif6,1
C1R2,150,Motif7,0
C1R2,151,Motif1,0
C1R2,151,Motif2,0
C1R2,151,Motif3,1
C1R2,151,Motif4,2
C1R2,151,Motif5,1
C1R2,151,Motif6,0
C1R2,151,Motif7,0
C1R2,152,Motif1,0
C1R2,152,Motif2,1
C1R2,152,Motif3,0
C1R2,152,Motif4,2
C1R2,152,Motif5,0
C1R2,152,Motif6,1
C1R2,152,Motif7,0
C1R2,153,Motif1,0
C1R2,153,Motif2,1
C1R2,153,Motif3,2
C1R2,153,Motif4,0
C1R2,153,Motif5,0
C1R2,153,Motif6,1
C1R2,153,Motif7,0
C1R2,154,Motif1,1
C1R2,154,Motif2,0
C1R2,154,Motif3,0
C1R2,154,Motif4,1
C1R2,154,Motif5,1
C1R2,154,Motif6,1
C1R2,154,Motif7,0
C1R2,155,Motif1,1
C1R2,155,Motif2,0
C1R2,155,Motif3,1
C1R2,155,Motif4,1
C1R2,155,Motif5,0
C1R2,155,Motif6,1
C1R2,155,Motif7,0
C1R2,156,Motif1,0
C1R2,156,Motif2,1
C1R2,156,Motif3,1
C1R2,156,Motif4,1
C1R2,156,Motif5,0
C1R2,156,Motif6,1
C1R2,156,Motif7,0
C1R2,157,Motif1,1
C1R2,157,Motif2,0
C1R2,157,Motif3,1
C1R2,157,Motif4,1
C1R2,157,Motif5,0
C1R2,157,Motif6,1
C1R2,157,Motif7,0
C1R2,158,Motif1,0
C1R2,158,Motif2,0
C1R2,158,Motif3,1
C1R2,158,Motif4,2
C1R2,158,Motif5,1
C1R2,158,Motif6,0
C1R2,158,Motif7,0
C1R2,159,Motif1,1
C1R2,159,Motif2,0
C1R2,159,Motif3,0
C1R2,159,Motif4,1
C1R2,159,Motif5,1
C1R2,159,Motif6,1
C1R2,159,Motif7,0
C1R2,160,Motif1,0
C1R2,160,Motif2,1
C1R2,160,Motif3,0
C1R2,160,Motif4,1
C1R2,160,Motif5,1
C1R2,160,Motif6,1
C1R2,160,Motif7,0
C1R2,161,Motif1,0
C1R2,161,Motif2,1
C1R2,161,Motif3,2
C1R2,161,Motif4,0
C1R2,161,Motif5,0
C1R2,161,Motif6,1
C1R2,161,Motif7,0
C1R2,162,Motif1,1
C1R2,162,Motif2,0
C1R2,162,Motif3,0
C1R2,162,Motif4,1
C1R2,162,Motif5,1
C1R2,162,Motif6,1
C1R2,162,Motif7,0
C1R2,163,Motif1,0
C1R2,163,Motif2,1
C1R2,163,Motif3,2
C1R2,163,Motif4,0
C1R2,163,Motif5,0
C1R2,163,Motif6,1
C1R2,163,Motif7,0
C1R2,164,Motif1,0
C1R2,164,Motif2,0
C1R2,164,Motif3,0
C1R2,164,Motif4,4
C1R2,164,Motif5,0
C1R2,164,Motif6,0
C1R2,164,Motif7,0
C1R2,165,Motif1,1
C1R2,165,Motif2,0
C1R2,165,Motif3,1
C1R2,165,Motif4,1
C1R2,165,Motif5,0
C1R2,165,Motif6,1
C1R2,165,Motif7,0
C1R2,166,Motif1,0
C1R2,166,Motif2,1
C1R2,166,Motif3,0
C1R2,166,Motif4,0
C1R2,166,Motif5,2
C1R2,166,Motif6,1
C1R2,166,Motif7,0
C1R2,167,Motif1,1
C1R2,167,Motif2,0
C1R2,167,Motif3,1
C1R2,167,Motif4,1
C1R2,167,Motif5,0
C1R2,167,Motif6,1
C1R2,167,Motif7,0
C1R2,168,Motif1,0
C1R2,168,Motif2,1
C1R2,168,Motif3,0
C1R2,168,Motif4,2
C1R2,168,Motif5,0
C1R2,168,Motif6,1
C1R2,168,Motif7,0
C1R2,169,Motif1,0
C1R2,169,Motif2,1
C1R2,169,Motif3,1
C1R2,169,Motif4,1
C1R2,169,Motif5,0
C1R2,169,Motif6,1
C1R2,169,Motif7,0
C1R2,170,Motif1,0
C1R2,170,Motif2,0
C1R2,170,Motif3,1
C1R2,170,Motif4,2
C1R2,170,Motif5,1
C1R2,170,Motif6,0
C1R2,170,Motif7,0
C1R2,171,Motif1,1
C1R2,171,Motif2,0
C1R2,171,Motif3,1
C1R2,171,Motif4,1
C1R2,171,Motif5,0
C1R2,171,Motif6,1
C1R2,171,Motif7,0
C1R2,172,Motif1,0
C1R2,172,Motif2,1
C1R2,172,Motif3,0
C1R2,172,Motif4,2
C1R2,172,Motif5,0
C1R2,172,Motif6,1
C1R2,172,Motif7,0
C1R2,173,Motif1,1
C1R2,173,Motif2,0
C1R2,173,Motif3,0
C1R2,173,Motif4,1
C1R2,173,Motif5,1
C1R2,173,Motif6,1
C1R2,173,Motif7,0
C1R2,174,Motif1,0
C1R2,174,Motif2,1
C1R2,174,Motif3,0
C1R2,174,Motif4,2
C1R2,174,Motif5,0
C1R2,174,Motif6,1
C1R2,174,Motif7,0
C1R2,175,Motif1,0
C1R2,175,Motif2,1
C1R2,175,Motif3,0
C1R2,175,Motif4,2
C1R2,175,Motif5,0
C1R2,175,Motif6,1
C1R2,175,Motif7,0
C1R2,176,Motif1,0
C1R2,176,Motif2,1
C1R2,176,Motif3,0
C1R2,176,Motif4,2
C1R2,176,Motif5,0
C1R2,176,Motif6,1
C1R2,176,Motif7,0
C1R2,177,Motif1,0
C1R2,177,Motif2,1
C1R2,177,Motif3,0
C1R2,177,Motif4,1
C1R2,177,Motif5,1
C1R2,177,Motif6,1
C1R2,177,Motif7,0
C1R2,178,Motif1,0
C1R2,178,Motif2,0
C1R2,178,Motif3,2
C1R2,178,Motif4,0
C1R2,178,Motif5,2
C1R2,178,Motif6,0
C1R2,178,Motif7,0
C1R2,179,Motif1,0
C1R2,179,Motif2,0
C1R2,179,Motif3,1
C1R2,179,Motif4,2
C1R2,179,Motif5,1
C1R2,179,Motif6,0
C1R2,179,Motif7,0
C1R2,180,Motif1,0
C1R2,180,Motif2,1
C1R2,180,Motif3,2
C1R2,180,Motif4,0
C1R2,180,Motif5,0
C1R2,180,Motif6,1
C1R2,180,Motif7,0
C1R2,181,Motif1,0
C1R2,181,Motif2,1
C1R2,181,Motif3,0
C1R2,181,Motif4,0
C1R2,181,Motif5,2
C1R2,181,Motif6,1
C1R2,181,Motif7,0
C1R2,182,Motif1,1
C1R2,182,Motif2,0
C1R2,182,Motif3,0
C1R2,182,Motif4,1
C1R2,182,Motif5,1
C1R2,182,Motif6,1
C1R2,182,Motif7,0
C1R2,183,Motif1,1
C1R2,183,Motif2,0
C1R2,183,Motif3,0
C1R2,183,Motif4,1
C1R2,183,Motif5,1
C1R2,183,Motif6,1
C1R2,183,Motif7,0
C1R2,184,Motif1,0
C1R2,184,Motif2,0
C1R2,184,Motif3,0
C1R2,184,Motif4,4
C1R2,184,Motif5,0
C1R2,184,Motif6,0
C1R2,184,Motif7,0
C1R2,185,Motif1,0
C1R2,185,Motif2,1
C1R2,185,Motif3,2
C1R2,185,Motif4,0
C1R2,185,Motif5,0
C1R2,185,Motif6,1
C1R2,185,Motif7,0
C1R2,186,Motif1,0
C1R2,186,Motif2,1
C1R2,186,Motif3,0
C1R2,186,Motif4,2
C1R2,186,Motif5,0
C1R2,186,Motif6,1
C1R2,186,Motif7,0
C1R2,187,Motif1,0
C1R2,187,Motif2,1
C1R2,187,Motif3,0
C1R2,187,Motif4,2
C1R2,187,Motif5,0
C1R2,187,Motif6,1
C1R2,187,Motif7,0
C1R2,188,Motif1,0
C1R2,188,Motif2,1
C1R2,188,Motif3,0
C1R2,188,Motif4,0
C1R2,188,Motif5,2
C1R2,188,Motif6,1
C1R2,188,Motif7,0
C1R2,189,Motif1,0
C1R2,189,Motif2,1
C1R2,189,Motif3,0
C1R2,189,Motif4,0
C1R2,189,Motif5,2
C1R2,189,Motif6,1
C1R2,189,Motif7,0
C1R2,190,Motif1,1
C1R2,190,Motif2,0
C1R2,190,Motif3,0
C1R2,190,Motif4,1
C1R2,190,Motif5,1
C1R2,190,Motif6,1
C1R2,190,Motif7,0
C1R2,191,Motif1,0
C1R2,191,Motif2,1
C1R2,191,Motif3,0
C1R2,191,Motif4,1
C1R2,191,Motif5,1
C1R2,191,Motif6,1
C1R2,191,Motif7,0
C1R2,192,Motif1,0
C1R2,192,Motif2,1
C1R2,192,Motif3,0
C1R2,192,Motif4,0
C1R2,192,Motif5,2
C1R2,192,Motif6,1
C1R2,192,Motif7,0
C1R2,193,Motif1,0
C1R2,193,Motif2,0
C1R2,193,Motif3,0
C1R2,193,Motif4,4
C1R2,193,Motif5,0
C1R2,193,Motif6,0
C1R2,193,Motif7,0
C1R2,194,Motif1,0
C1R2,194,Motif2,0
C1R2,194,Motif3,1
C1R2,194,Motif4,2
C1R2,194,Motif5,1
C1R2,194,Motif6,0
C1R2,194,Motif7,0
C1R2,195,Motif1,0
C1R2,195,Motif2,1
C1R2,195,Motif3,0
C1R2,195,Motif4,1
C1R2,195,Motif5,1
C1R2,195,Motif6,1
C1R2,195,Motif7,0
C1R2,196,Motif1,0
C1R2,196,Motif2,0
C1R2,196,Motif3,0
C1R2,196,Motif4,4
C1R2,196,Motif5,0
C1R2,196,Motif6,0
C1R2,196,Motif7,0
C1R2,197,Motif1,1
C1R2,197,Motif2,0
C1R2,197,Motif3,0
C1R2,197,Motif4,1
C1R2,197,Motif5,1
C1R2,197,Motif6,1
C1R2,197,Motif7,0
C1R2,198,Motif1,0
C1R2,198,Motif2,1
C1R2,198,Motif3,0
C1R2,198,Motif4,1
C1R2,198,Motif5,1
C1R2,198,Motif6,1
C1R2,198,Motif7,0
C1R2,199,Motif1,0
C1R2,199,Motif2,1
C1R2,199,Motif3,0
C1R2,199,Motif4,2
C1R2,199,Motif5,0
C1R2,199,Motif6,1
C1R2,199,Motif7,0
C1R2,200,Motif1,1
C1R2,200,Motif2,0
C1R2,200,Motif3,0
C1R2,200,Motif4,1
C1R2,200,Motif5,1
C1R2,200,Motif6,1
C1R2,200,Motif7,0
C1R2,201,Motif1,0
C1R2,201,Motif2,1
C1R2,201,Motif3,1
C1R2,201,Motif4,1
C1R2,201,Motif5,0
C1R2,201,Motif6,1
C1R2,201,Motif7,0
C1R2,202,Motif1,0
C1R2,202,Motif2,1
C1R2,202,Motif3,2
C1R2,202,Motif4,0
C1R2,202,Motif5,0
C1R2,202,Motif6,1
C1R2,202,Motif7,0
C1R2,203,Motif1,0
C1R2,203,Motif2,1
C1R2,203,Motif3,0
C1R2,203,Motif4,1
C1R2,203,Motif5,1
C1R2,203,Motif6,1
C1R2,203,Motif7,0
C1R2,204,Motif1,0
C1R2,204,Motif2,0
C1R2,204,Motif3,1
C1R2,204,Motif4,2
C1R2,204,Motif5,1
C1R2,204,Motif6,0
C1R2,204,Motif7,0
C1R2,205,Motif1,0
C1R2,205,Motif2,1
C1R2,205,Motif3,2
C1R2,205,Motif4,0
C1R2,205,Motif5,0
C1R2,205,Motif6,1
C1R2,205,Motif7,0
C1R2,206,Motif1,0
C1R2,206,Motif2,1
C1R2,206,Motif3,0
C1R2,206,Motif4,2
C1R2,206,Motif5,0
C1R2,206,Motif6,1
C1R2,206,Motif7,0
C1R2,207,Motif1,0
C1R2,207,Motif2,0
C1R2,207,Motif3,2
C1R2,207,Motif4,0
C1R2,207,Motif5,2
C1R2,207,Motif6,0
C1R2,207,Motif7,0
C1R2,208,Motif1,1
C1R2,208,Motif2,0
C1R2,208,Motif3,0
C1R2,208,Motif4,1
C1R2,208,Motif5,1
C1R2,208,Motif6,1
C1R2,208,Motif7,0
C1R2,209,Motif1,0
C1R2,209,Motif2,1
C1R2,209,Motif3,0
C1R2,209,Motif4,1
C1R2,209,Motif5,1
C1R2,209,Motif6,1
C1R2,209,Motif7,0
C1R2,210,Motif1,0
C1R2,210,Motif2,0
C1R2,210,Motif3,1
C1R2,210,Motif4,2
C1R2,210,Motif5,1
C1R2,210,Motif6,0
C1R2,210,Motif7,0
C1R2,211,Motif1,0
C1R2,211,Motif2,1
C1R2,211,Motif3,2
C1R2,211,Motif4,0
C1R2,211,Motif5,0
C1R2,211,Motif6,1
C1R2,211,Motif7,0
C1R2,212,Motif1,0
C1R2,212,Motif2,0
C1R2,212,Motif3,1
C1R2,212,Motif4,2
C1R2,212,Motif5,1
C1R2,212,Motif6,0
C1R2,212,Motif7,0
C1R2,213,Motif1,0
C1R2,213,Motif2,1
C1R2,213,Motif3,0
C1R2,213,Motif4,1
C1R2,213,Motif5,1
C1R2,213,Motif6,1
C1R2,213,Motif7,0
C1R2,214,Motif1,0
C1R2,214,Motif2,1
C1R2,214,Motif3,0
C1R2,214,Motif4,1
C1R2,214,Motif5,1
C1R2,214,Motif6,1
C1R2,214,Motif7,0
C1R2,215,Motif1,0
C1R2,215,Motif2,1
C1R2,215,Motif3,2
C1R2,215,Motif4,0
C1R2,215,Motif5,0
C1R2,215,Motif6,1
C1R2,215,Motif7,0
C1R2,216,Motif1,0
C1R2,216,Motif2,1
C1R2,216,Motif3,0
C1R2,216,Motif4,2
C1R2,216,Motif5,0
C1R2,216,Motif6,1
C1R2,216,Motif7,0
C1R2,217,Motif1,0
C1R2,217,Motif2,1
C1R2,217,Motif3,1
C1R2,217,Motif4,1
C1R2,217,Motif5,0
C1R2,217,Motif6,1
C1R2,217,Motif7,0
C1R2,218,Motif1,0
C1R2,218,Motif2,0
C1R2,218,Motif3,1
C1R2,218,Motif4,2
C1R2,218,Motif5,1
C1R2,218,Motif6,0
C1R2,218,Motif7,0
C1R2,219,Motif1,0
C1R2,219,Motif2,0
C1R2,219,Motif3,1
C1R2,219,Motif4,2
C1R2,219,Motif5,1
C1R2,219,Motif6,0
C1R2,219,Motif7,0
C1R2,220,Motif1,0
C1R2,220,Motif2,0
C1R2,220,Motif3,0
C1R2,220,Motif4,4
C1R2,220,Motif5,0
C1R2,220,Motif6,0
C1R2,220,Motif7,0
C1R2,221,Motif1,1
C1R2,221,Motif2,0
C1R2,221,Motif3,0
C1R2,221,Motif4,1
C1R2,221,Motif5,1
C1R2,221,Motif6,1
C1R2,221,Motif7,0
C1R2,222,Motif1,0
C1R2,222,Motif2,1
C1R2,222,Motif3,0
C1R2,222,Motif4,1
C1R2,222,Motif5,1
C1R2,222,Motif6,1
C1R2,222,Motif7,0
C1R2,223,Motif1,0
C1R2,223,Motif2,1
C1R2,223,Motif3,1
C1R2,223,Motif4,1
C1R2,223,Motif5,0
C1R2,223,Motif6,1
C1R2,223,Motif7,0
C1R2,224,Motif1,0
C1R2,224,Motif2,0
C1R2,224,Motif3,1
C1R2,224,Motif4,2
C1R2,224,Motif5,1
C1R2,224,Motif6,0
C1R2,224,Motif7,0
C1R2,225,Motif1,0
C1R2,225,Motif2,0
C1R2,225,Motif3,1
C1R2,225,Motif4,2
C1R2,225,Motif5,1
C1R2,225,Motif6,0
C1R2,225,Motif7,0
C1R2,226,Motif1,0
C1R2,226,Motif2,0
C1R2,226,Motif3,2
C1R2,226,Motif4,0
C1R2,226,Motif5,2
C1R2,226,Motif6,0
C1R2,226,Motif7,0
C1R2,227,Motif1,1
C1R2,227,Motif2,0
C1R2,227,Motif3,1
C1R2,227,Motif4,1
C1R2,227,Motif5,0
C1R2,227,Motif6,1
C1R2,227,Motif7,0
C1R2,228,Motif1,0
C1R2,228,Motif2,1
C1R2,228,Motif3,1
C1R2,228,Motif4,1
C1R2,228,Motif5,0
C1R2,228,Motif6,1
C1R2,228,Motif7,0
C1R2,229,Motif1,0
C1R2,229,Motif2,0
C1R2,229,Motif3,2
C1R2,229,Motif4,0
C1R2,229,Motif5,2
C1R2,229,Motif6,0
C1R2,229,Motif7,0
C1R2,230,Motif1,0
C1R2,230,Motif2,0
C1R2,230,Motif3,1
C1R2,230,Motif4,2
C1R2,230,Motif5,1
C1R2,230,Motif6,0
C1R2,230,Motif7,0
C1R2,231,Motif1,0
C1R2,231,Motif2,0
C1R2,231,Motif3,2
C1R2,231,Motif4,0
C1R2,231,Motif5,2
C1R2,231,Motif6,0
C1R2,231,Motif7,0
C1R2,232,Motif1,1
C1R2,232,Motif2,0
C1R2,232,Motif3,0
C1R2,232,Motif4,1
C1R2,232,Motif5,1
C1R2,232,Motif6,1
C1R2,232,Motif7,0
C1R2,233,Motif1,1
C1R2,233,Motif2,0
C1R2,233,Motif3,0
C1R2,233,Motif4,1
C1R2,233,Motif5,1
C1R2,233,Motif6,1
C1R2,233,Motif7,0
C1R2,234,Motif1,0
C1R2,234,Motif2,1
C1R2,234,Motif3,0
C1R2,234,Motif4,2
C1R2,234,Motif5,0
C1R2,234,Motif6,1
C1R2,234,Motif7,0
C1R2,235,Motif1,0
C1R2,235,Motif2,0
C1R2,235,Motif3,1
C1R2,235,Motif4,2
C1R2,235,Motif5,1
C1R2,235,Motif6,0
C1R2,235,Motif7,0
C1R2,236,Motif1,0
C1R2,236,Motif2,1
C1R2,236,Motif3,2
C1R2,236,Motif4,0
C1R2,236,Motif5,0
C1R2,236,Motif6,1
C1R2,236,Motif7,0
C1R2,237,Motif1,0
C1R2,237,Motif2,0
C1R2,237,Motif3,1
C1R2,237,Motif4,2
C1R2,237,Motif5,1
C1R2,237,Motif6,0
C1R2,237,Motif7,0
C1R2,238,Motif1,1
C1R2,238,Motif2,0
C1R2,238,Motif3,1
C1R2,238,Motif4,1
C1R2,238,Motif5,0
C1R2,238,Motif6,1
C1R2,238,Motif7,0
C1R2,239,Motif1,1
C1R2,239,Motif2,0
C1R2,239,Motif3,1
C1R2,239,Motif4,1
C1R2,239,Motif5,0
C1R2,239,Motif6,1
C1R2,239,Motif7,0
C1R2,240,Motif1,0
C1R2,240,Motif2,1
C1R2,240,Motif3,0
C1R2,240,Motif4,1
C1R2,240,Motif5,1
C1R2,240,Motif6,1
C1R2,240,Motif7,0
C1R2,241,Motif1,1
C1R2,241,Motif2,0
C1R2,241,Motif3,0
C1R2,241,Motif4,1
C1R2,241,Motif5,1
C1R2,241,Motif6,1
C1R2,241,Motif7,0
C1R2,242,Motif1,1
C1R2,242,Motif2,0
C1R2,242,Motif3,1
C1R2,242,Motif4,1
C1R2,242,Motif5,0
C1R2,242,Motif6,1
C1R2,242,Motif7,0
C1R2,243,Motif1,0
C1R2,243,Motif2,1
C1R2,243,Motif3,0
C1R2,243,Motif4,0
C1R2,243,Motif5,2
C1R2,243,Motif6,1
C1R2,243,Motif7,0
C1R2,244,Motif1,1
C1R2,244,Motif2,0
C1R2,244,Motif3,0
C1R2,244,Motif4,1
C1R2,244,Motif5,1
C1R2,244,Motif6,1
C1R2,244,Motif7,0
C1R2,245,Motif1,0
C1R2,245,Motif2,1
C1R2,245,Motif3,0
C1R2,245,Motif4,1
C1R2,245,Motif5,1
C1R2,245,Motif6,1
C1R2,245,Motif7,0
C1R2,246,Motif1,1
C1R2,246,Motif2,0
C1R2,246,Motif3,0
C1R2,246,Motif4,1
C1R2,246,Motif5,1
C1R2,246,Motif6,1
C1R2,246,Motif7,0
C1R2,247,Motif1,0
C1R2,247,Motif2,0
C1R2,247,Motif3,1
C1R2,247,Motif4,2
C1R2,247,Motif5,1
C1R2,247,Motif6,0
C1R2,247,Motif7,0
C1R2,248,Motif1,0
C1R2,248,Motif2,1
C1R2,248,Motif3,1
C1R2,248,Motif4,1
C1R2,248,Motif5,0
C1R2,248,Motif6,1
C1R2,248,Motif7,0
C1R2,249,Motif1,0
C1R2,249,Motif2,1
C1R2,249,Motif3,0
C1R2,249,Motif4,2
C1R2,249,Motif5,0
C1R2,249,Motif6,1
C1R2,249,Motif7,0
C1R2,250,Motif1,0
C1R2,250,Motif2,0
C1R2,250,Motif3,1
C1R2,250,Motif4,2
C1R2,250,Motif5,1
C1R2,250,Motif6,0
C1R2,250,Motif7,0
C1R2,251,Motif1,0
C1R2,251,Motif2,1
C1R2,251,Motif3,0
C1R2,251,Motif4,0
C1R2,251,Motif5,2
C1R2,251,Motif6,1
C1R2,251,Motif7,0
C1R2,252,Motif1,0
C1R2,252,Motif2,0
C1R2,252,Motif3,1
C1R2,252,Motif4,2
C1R2,252,Motif5,1
C1R2,252,Motif6,0
C1R2,252,Motif7,0
C1R2,253,Motif1,0
C1R2,253,Motif2,1
C1R2,253,Motif3,0
C1R2,253,Motif4,1
C1R2,253,Motif5,1
C1R2,253,Motif6,1
C1R2,253,Motif7,0
C1R2,254,Motif1,0
C1R2,254,Motif2,1
C1R2,254,Motif3,2
C1R2,254,Motif4,0
C1R2,254,Motif5,0
C1R2,254,Motif6,1
C1R2,254,Motif7,0
C1R2,255,Motif1,0
C1R2,255,Motif2,1
C1R2,255,Motif3,0
C1R2,255,Motif4,0
C1R2,255,Motif5,2
C1R2,255,Motif6,1
C1R2,255,Motif7,0
C1R2,256,Motif1,0
C1R2,256,Motif2,1
C1R2,256,Motif3,1
C1R2,256,Motif4,1
C1R2,256,Motif5,0
C1R2,256,Motif6,1
C1R2,256,Motif7,0
C1R2,257,Motif1,0
C1R2,257,Motif2,1
C1R2,257,Motif3,0
C1R2,257,Motif4,2
C1R2,257,Motif5,0
C1R2,257,Motif6,1
C1R2,257,Motif7,0
C1R2,258,Motif1,0
C1R2,258,Motif2,1
C1R2,258,Motif3,0
C1R2,258,Motif4,1
C1R2,258,Motif5,1
C1R2,258,Motif6,1
C1R2,258,Motif7,0
C1R2,259,Motif1,0
C1R2,259,Motif2,1
C1R2,259,Motif3,0
C1R2,259,Motif4,1
C1R2,259,Motif5,1
C1R2,259,Motif6,1
C1R2,259,Motif7,0
C1R2,260,Motif1,0
C1R2,260,Motif2,1
C1R2,260,Motif3,1
C1R2,260,Motif4,1
C1R2,260,Motif5,0
C1R2,260,Motif6,1
C1R2,260,Motif7,0
C1R2,261,Motif1,0
C1R2,261,Motif2,1
C1R2,261,Motif3,0
C1R2,261,Motif4,1
C1R2,261,Motif5,1
C1R2,261,Motif6,1
C1R2,261,Motif7,0
C1R2,262,Motif1,0
C1R2,262,Motif2,0
C1R2,262,Motif3,1
C1R2,262,Motif4,2
C1R2,262,Motif5,1
C1R2,262,Motif6,0
C1R2,262,Motif7,0
C1R2,263,Motif1,0
C1R2,263,Motif2,1
C1R2,263,Motif3,0
C1R2,263,Motif4,1
C1R2,263,Motif5,1
C1R2,263,Motif6,1
C1R2,263,Motif7,0
C1R2,264,Motif1,0
C1R2,264,Motif2,1
C1R2,264,Motif3,0
C1R2,264,Motif4,1
C1R2,264,Motif5,1
C1R2,264,Motif6,1
C1R2,264,Motif7,0
C1R2,265,Motif1,1
C1R2,265,Motif2,0
C1R2,265,Motif3,1
C1R2,265,Motif4,1
C1R2,265,Motif5,0
C1R2,265,Motif6,1
C1R2,265,Motif7,0
C1R2,266,Motif1,0
C1R2,266,Motif2,1
C1R2,266,Motif3,0
C1R2,266,Motif4,2
C1R2,266,Motif5,0
C1R2,266,Motif6,1
C1R2,266,Motif7,0
C1R2,267,Motif1,0
C1R2,267,Motif2,1
C1R2,267,Motif3,0
C1R2,267,Motif4,2
C1R2,267,Motif5,0
C1R2,267,Motif6,1
C1R2,267,Motif7,0
C1R2,268,Motif1,1
C1R2,268,Motif2,0
C1R2,268,Motif3,0
C1R2,268,Motif4,1
C1R2,268,Motif5,1
C1R2,268,Motif6,1
C1R2,268,Motif7,0
C1R2,269,Motif1,0
C1R2,269,Motif2,1
C1R2,269,Motif3,0
C1R2,269,Motif4,2
C1R2,269,Motif5,0
C1R2,269,Motif6,1
C1R2,269,Motif7,0
C1R2,270,Motif1,1
C1R2,270,Motif2,0
C1R2,270,Motif3,1
C1R2,270,Motif4,1
C1R2,270,Motif5,0
C1R2,270,Motif6,1
C1R2,270,Motif7,0
C1R2,271,Motif1,0
C1R2,271,Motif2,1
C1R2,271,Motif3,0
C1R2,271,Motif4,2
C1R2,271,Motif5,0
C1R2,271,Motif6,1
C1R2,271,Motif7,0
C1R2,272,Motif1,0
C1R2,272,Motif2,0
C1R2,272,Motif3,2
C1R2,272,Motif4,0
C1R2,272,Motif5,2
C1R2,272,Motif6,0
C1R2,272,Motif7,0
C1R2,273,Motif1,0
C1R2,273,Motif2,1
C1R2,273,Motif3,0
C1R2,273,Motif4,1
C1R2,273,Motif5,1
C1R2,273,Motif6,1
C1R2,273,Motif7,0
C1R2,274,Motif1,0
C1R2,274,Motif2,1
C1R2,274,Motif3,2
C1R2,274,Motif4,0
C1R2,274,Motif5,0
C1R2,274,Motif6,1
C1R2,274,Motif7,0
C1R2,275,Motif1,1
C1R2,275,Motif2,0
C1R2,275,Motif3,1
C1R2,275,Motif4,1
C1R2,275,Motif5,0
C1R2,275,Motif6,1
C1R2,275,Motif7,0
C1R2,276,Motif1,0
C1R2,276,Motif2,1
C1R2,276,Motif3,0
C1R2,276,Motif4,1
C1R2,276,Motif5,1
C1R2,276,Motif6,1
C1R2,276,Motif7,0
C1R2,277,Motif1,0
C1R2,277,Motif2,1
C1R2,277,Motif3,0
C1R2,277,Motif4,0
C1R2,277,Motif5,2
C1R2,277,Motif6,1
C1R2,277,Motif7,0
C1R2,278,Motif1,0
C1R2,278,Motif2,0
C1R2,278,Motif3,1
C1R2,278,Motif4,2
C1R2,278,Motif5,1
C1R2,278,Motif6,0
C1R2,278,Motif7,0
C1R2,279,Motif1,0
C1R2,279,Motif2,0
C1R2,279,Motif3,1
C1R2,279,Motif4,2
C1R2,279,Motif5,1
C1R2,279,Motif6,0
C1R2,279,Motif7,0
C1R2,280,Motif1,0
C1R2,280,Motif2,1
C1R2,280,Motif3,0
C1R2,280,Motif4,1
C1R2,280,Motif5,1
C1R2,280,Motif6,1
C1R2,280,Motif7,0
C1R2,281,Motif1,1
C1R2,281,Motif2,0
C1R2,281,Motif3,0
C1R2,281,Motif4,1
C1R2,281,Motif5,1
C1R2,281,Motif6,1
C1R2,281,Motif7,0
C1R2,282,Motif1,1
C1R2,282,Motif2,0
C1R2,282,Motif3,1
C1R2,282,Motif4,1
C1R2,282,Motif5,0
C1R2,282,Motif6,1
C1R2,282,Motif7,0
C1R2,283,Motif1,0
C1R2,283,Motif2,1
C1R2,283,Motif3,1
C1R2,283,Motif4,1
C1R2,283,Motif5,0
C1R2,283,Motif6,1
C1R2,283,Motif7,0
C1R2,284,Motif1,0
C1R2,284,Motif2,1
C1R2,284,Motif3,1
C1R2,284,Motif4,1
C1R2,284,Motif5,0
C1R2,284,Motif6,1
C1R2,284,Motif7,0
C1R2,285,Motif1,0
C1R2,285,Motif2,0
C1R2,285,Motif3,1
C1R2,285,Motif4,2
C1R2,285,Motif5,1
C1R2,285,Motif6,0
C1R2,285,Motif7,0
