Community,Replicate,RankDifference,InteractionType,Count,TotalCount,Fraction
W0,119,3,coexistence,1,3,0.3333333333333333
W0,119,4,coexistence,1,2,0.5
W0,119,5,coexistence,0,1,0
W0,120,0,coexistence,0,1,0
W0,120,1,coexistence,1,4,0.25
W0,120,2,coexistence,2,4,0.5
W0,120,3,coexistence,1,3,0.3333333333333333
W0,120,4,coexistence,0,2,0
W0,120,5,coexistence,1,1,1
W0,121,0,coexistence,0,1,0
W0,121,1,coexistence,2,4,0.5
W0,121,2,coexistence,1,4,0.25
W0,121,3,coexistence,1,3,0.3333333333333333
W0,121,4,coexistence,1,2,0.5
W0,121,5,coexistence,0,1,0
W0,122,0,coexistence,1,1,1
W0,122,1,coexistence,1,4,0.25
W0,122,2,coexistence,2,4,0.5
W0,122,3,coexistence,0,3,0
W0,122,4,coexistence,0,2,0
W0,122,5,coexistence,1,1,1
W0,123,0,coexistence,1,1,1
W0,123,1,coexistence,2,4,0.5
W0,123,2,coexistence,1,4,0.25
W0,123,3,coexistence,0,3,0
W0,123,4,coexistence,1,2,0.5
W0,123,5,coexistence,0,1,0
W0,124,0,coexistence,0,1,0
W0,124,1,coexistence,1,4,0.25
W0,124,2,coexistence,1,4,0.25
W0,124,3,coexistence,1,3,0.3333333333333333
W0,124,4,coexistence,1,2,0.5
W0,124,5,coexistence,1,1,1
W0,125,0,coexistence,1,1,1
W0,125,1,coexistence,1,4,0.25
W0,125,2,coexistence,2,4,0.5
W0,125,3,coexistence,0,3,0
W0,125,4,coexistence,0,2,0
W0,125,5,coexistence,1,1,1
W0,126,0,coexistence,0,1,0
W0,126,1,coexistence,2,4,0.5
W0,126,2,coexistence,2,4,0.5
W0,126,3,coexistence,0,3,0
W0,126,4,coexistence,1,2,0.5
W0,126,5,coexistence,0,1,0
W0,127,0,coexistence,0,1,0
W0,127,1,coexistence,0,4,0
W0,127,2,coexistence,2,4,0.5
W0,127,3,coexistence,2,3,0.6666666666666666
W0,127,4,coexistence,0,2,0
W0,127,5,coexistence,1,1,1
W0,128,0,coexistence,0,1,0
W0,128,1,coexistence,3,4,0.75
W0,128,2,coexistence,1,4,0.25
W0,128,3,coexistence,1,3,0.3333333333333333
W0,128,4,coexistence,0,2,0
W0,128,5,coexistence,0,1,0
W0,129,0,coexistence,0,1,0
W0,129,1,coexistence,2,4,0.5
W0,129,2,coexistence,1,4,0.25
W0,129,3,coexistence,0,3,0
W0,129,4,coexistence,1,2,0.5
W0,129,5,coexistence,1,1,1
W0,130,0,coexistence,0,1,0
W0,130,1,coexistence,2,4,0.5
W0,130,2,coexistence,1,4,0.25
W0,130,3,coexistence,2,3,0.6666666666666666
W0,130,4,coexistence,0,2,0
W0,130,5,coexistence,0,1,0
W0,131,0,coexistence,0,1,0
W0,131,1,coexistence,1,4,0.25
W0,131,2,coexistence,3,4,0.75
W0,131,3,coexistence,1,3,0.3333333333333333
W0,131,4,coexistence,0,2,0
W0,131,5,coexistence,0,1,0
W0,132,0,coexistence,0,1,0
W0,132,1,coexistence,0,4,0
W0,132,2,coexistence,1,4,0.25
W0,132,3,coexistence,2,3,0.6666666666666666
W0,132,4,coexistence,2,2,1
W0,132,5,coexistence,0,1,0
W0,133,0,coexistence,0,1,0
W0,133,1,coexistence,0,4,0
W0,133,2,coexistence,4,4,1
W0,133,3,coexistence,1,3,0.3333333333333333
W0,133,4,coexistence,0,2,0
W0,133,5,coexistence,0,1,0
W0,134,0,coexistence,0,1,0
W0,134,1,coexistence,3,4,0.75
W0,134,2,coexistence,1,4,0.25
W0,134,3,coexistence,0,3,0
W0,134,4,coexistence,1,2,0.5
W0,134,5,coexistence,0,1,0
W0,135,0,coexistence,0,1,0
W0,135,1,coexistence,1,4,0.25
W0,135,2,coexistence,1,4,0.25
W0,135,3,coexistence,1,3,0.3333333333333333
W0,135,4,coexistence,1,2,0.5
W0,135,5,coexistence,1,1,1
W0,136,0,coexistence,0,1,0
W0,136,1,coexistence,2,4,0.5
W0,136,2,coexistence,1,4,0.25
W0,136,3,coexistence,1,3,0.3333333333333333
W0,136,4,coexistence,0,2,0
W0,136,5,coexistence,1,1,1
W0,137,0,coexistence,1,1,1
W0,137,1,coexistence,2,4,0.5
W0,137,2,coexistence,1,4,0.25
W0,137,3,coexistence,0,3,0
W0,137,4,coexistence,0,2,0
W0,137,5,coexistence,1,1,1
W0,138,0,coexistence,1,1,1
W0,138,1,coexistence,1,4,0.25
W0,138,2,coexistence,1,4,0.25
W0,138,3,coexistence,1,3,0.3333333333333333
W0,138,4,coexistence,1,2,0.5
W0,138,5,coexistence,0,1,0
W0,139,0,coexistence,0,1,0
W0,139,1,coexistence,2,4,0.5
W0,139,2,coexistence,0,4,0
W0,139,3,coexistence,1,3,0.3333333333333333
W0,139,4,coexistence,1,2,0.5
W0,139,5,coexistence,1,1,1
W0,140,0,coexistence,0,1,0
W0,140,1,coexistence,3,4,0.75
W0,140,2,coexistence,2,4,0.5
W0,140,3,coexistence,0,3,0
W0,140,4,coexistence,0,2,0
W0,140,5,coexistence,0,1,0
W0,141,0,coexistence,0,1,0
W0,141,1,coexistence,1,4,0.25
W0,141,2,coexistence,1,4,0.25
W0,141,3,coexistence,1,3,0.3333333333333333
W0,141,4,coexistence,2,2,1
W0,141,5,coexistence,0,1,0
W0,142,0,coexistence,0,1,0
W0,142,1,coexistence,2,4,0.5
W0,142,2,coexistence,1,4,0.25
W0,142,3,coexistence,1,3,0.3333333333333333
W0,142,4,coexistence,0,2,0
W0,142,5,coexistence,1,1,1
W0,143,0,coexistence,0,1,0
W0,143,1,coexistence,0,4,0
W0,143,2,coexistence,2,4,0.5
W0,143,3,coexistence,1,3,0.3333333333333333
W0,143,4,coexistence,1,2,0.5
W0,143,5,coexistence,1,1,1
W0,144,0,coexistence,0,1,0
W0,144,1,coexistence,2,4,0.5
W0,144,2,coexistence,2,4,0.5
W0,144,3,coexistence,1,3,0.3333333333333333
W0,144,4,coexistence,0,2,0
W0,144,5,coexistence,0,1,0
W0,145,0,coexistence,1,1,1
W0,145,1,coexistence,1,4,0.25
W0,145,2,coexistence,1,4,0.25
W0,145,3,coexistence,1,3,0.3333333333333333
W0,145,4,coexistence,1,2,0.5
W0,145,5,coexistence,0,1,0
W0,146,0,coexistence,1,1,1
W0,146,1,coexistence,1,4,0.25
W0,146,2,coexistence,2,4,0.5
W0,146,3,coexistence,1,3,0.3333333333333333
W0,146,4,coexistence,0,2,0
W0,146,5,coexistence,0,1,0
W0,147,0,coexistence,0,1,0
W0,147,1,coexistence,0,4,0
W0,147,2,coexistence,2,4,0.5
W0,147,3,coexistence,2,3,0.6666666666666666
W0,147,4,coexistence,1,2,0.5
W0,147,5,coexistence,0,1,0
W0,148,0,coexistence,1,1,1
W0,148,1,coexistence,0,4,0
W0,148,2,coexistence,1,4,0.25
W0,148,3,coexistence,1,3,0.3333333333333333
W0,148,4,coexistence,1,2,0.5
W0,148,5,coexistence,1,1,1
W0,149,0,coexistence,0,1,0
W0,149,1,coexistence,2,4,0.5
W0,149,2,coexistence,2,4,0.5
W0,149,3,coexistence,1,3,0.3333333333333333
W0,149,4,coexistence,0,2,0
W0,149,5,coexistence,0,1,0
W0,150,0,coexistence,0,1,0
W0,150,1,coexistence,1,4,0.25
W0,150,2,coexistence,2,4,0.5
W0,150,3,coexistence,1,3,0.3333333333333333
W0,150,4,coexistence,1,2,0.5
W0,150,5,coexistence,0,1,0
W0,151,0,coexistence,0,1,0
W0,151,1,coexistence,3,4,0.75
W0,151,2,coexistence,1,4,0.25
W0,151,3,coexistence,1,3,0.3333333333333333
W0,151,4,coexistence,0,2,0
W0,151,5,coexistence,0,1,0
W0,152,0,coexistence,0,1,0
W0,152,1,coexistence,2,4,0.5
W0,152,2,coexistence,2,4,0.5
W0,152,3,coexistence,1,3,0.3333333333333333
W0,152,4,coexistence,0,2,0
W0,152,5,coexistence,0,1,0
W0,153,0,coexistence,0,1,0
W0,153,1,coexistence,2,4,0.5
W0,153,2,coexistence,1,4,0.25
W0,153,3,coexistence,1,3,0.3333333333333333
W0,153,4,coexistence,1,2,0.5
W0,153,5,coexistence,0,1,0
W0,154,0,coexistence,0,1,0
W0,154,1,coexistence,0,4,0
W0,154,2,coexistence,1,4,0.25
W0,154,3,coexistence,2,3,0.6666666666666666
W0,154,4,coexistence,2,2,1
W0,154,5,coexistence,0,1,0
W0,155,0,coexistence,0,1,0
W0,155,1,coexistence,3,4,0.75
W0,155,2,coexistence,1,4,0.25
W0,155,3,coexistence,1,3,0.3333333333333333
W0,155,4,coexistence,0,2,0
W0,155,5,coexistence,0,1,0
W0,156,0,coexistence,1,1,1
W0,156,1,coexistence,1,4,0.25
W0,156,2,coexistence,1,4,0.25
W0,156,3,coexistence,1,3,0.3333333333333333
W0,156,4,coexistence,1,2,0.5
W0,156,5,coexistence,0,1,0
W0,157,0,coexistence,0,1,0
W0,157,1,coexistence,0,4,0
W0,157,2,coexistence,1,4,0.25
W0,157,3,coexistence,2,3,0.6666666666666666
W0,157,4,coexistence,2,2,1
W0,157,5,coexistence,0,1,0
W0,158,0,coexistence,1,1,1
W0,158,1,coexistence,1,4,0.25
W0,158,2,coexistence,2,4,0.5
W0,158,3,coexistence,1,3,0.3333333333333333
W0,158,4,coexistence,0,2,0
W0,158,5,coexistence,0,1,0
W0,159,0,coexistence,1,1,1
W0,159,1,coexistence,1,4,0.25
W0,159,2,coexistence,1,4,0.25
W0,159,3,coexistence,1,3,0.3333333333333333
W0,159,4,coexistence,1,2,0.5
W0,159,5,coexistence,0,1,0
W0,160,0,coexistence,1,1,1
W0,160,1,coexistence,1,4,0.25
W0,160,2,coexistence,1,4,0.25
W0,160,3,coexistence,1,3,0.3333333333333333
W0,160,4,coexistence,1,2,0.5
W0,160,5,coexistence,0,1,0
W0,161,0,coexistence,1,1,1
W0,161,1,coexistence,2,4,0.5
W0,161,2,coexistence,1,4,0.25
W0,161,3,coexistence,1,3,0.3333333333333333
W0,161,4,coexistence,0,2,0
W0,161,5,coexistence,0,1,0
W0,162,0,coexistence,0,1,0
W0,162,1,coexistence,3,4,0.75
W0,162,2,coexistence,1,4,0.25
W0,162,3,coexistence,1,3,0.3333333333333333
W0,162,4,coexistence,0,2,0
W0,162,5,coexistence,0,1,0
W0,163,0,coexistence,1,1,1
W0,163,1,coexistence,0,4,0
W0,163,2,coexistence,2,4,0.5
W0,163,3,coexistence,1,3,0.3333333333333333
W0,163,4,coexistence,1,2,0.5
W0,163,5,coexistence,0,1,0
W0,164,0,coexistence,0,1,0
W0,164,1,coexistence,2,4,0.5
W0,164,2,coexistence,1,4,0.25
W0,164,3,coexistence,2,3,0.6666666666666666
W0,164,4,coexistence,0,2,0
W0,164,5,coexistence,0,1,0
W0,165,0,coexistence,0,1,0
W0,165,1,coexistence,1,4,0.25
W0,165,2,coexistence,1,4,0.25
W0,165,3,coexistence,1,3,0.3333333333333333
W0,165,4,coexistence,1,2,0.5
W0,165,5,coexistence,1,1,1
W0,166,0,coexistence,1,1,1
W0,166,1,coexistence,1,4,0.25
W0,166,2,coexistence,1,4,0.25
W0,166,3,coexistence,1,3,0.3333333333333333
W0,166,4,coexistence,0,2,0
W0,166,5,coexistence,1,1,1
W0,167,0,coexistence,0,1,0
W0,167,1,coexistence,1,4,0.25
W0,167,2,coexistence,2,4,0.5
W0,167,3,coexistence,2,3,0.6666666666666666
W0,167,4,coexistence,0,2,0
W0,167,5,coexistence,0,1,0
W0,168,0,coexistence,0,1,0
W0,168,1,coexistence,1,4,0.25
W0,168,2,coexistence,3,4,0.75
W0,168,3,coexistence,0,3,0
W0,168,4,coexistence,0,2,0
W0,168,5,coexistence,1,1,1
W0,169,0,coexistence,0,1,0
W0,169,1,coexistence,1,4,0.25
W0,169,2,coexistence,1,4,0.25
W0,169,3,coexistence,1,3,0.3333333333333333
W0,169,4,coexistence,1,2,0.5
W0,169,5,coexistence,1,1,1
W0,170,0,coexistence,1,1,1
W0,170,1,coexistence,2,4,0.5
W0,170,2,coexistence,0,4,0
W0,170,3,coexistence,1,3,0.3333333333333333
W0,170,4,coexistence,1,2,0.5
W0,170,5,coexistence,0,1,0
W0,171,0,coexistence,0,1,0
W0,171,1,coexistence,1,4,0.25
W0,171,2,coexistence,2,4,0.5
W0,171,3,coexistence,0,3,0
W0,171,4,coexistence,2,2,1
W0,171,5,coexistence,0,1,0
W0,172,0,coexistence,0,1,0
W0,172,1,coexistence,2,4,0.5
W0,172,2,coexistence,2,4,0.5
W0,172,3,coexistence,0,3,0
W0,172,4,coexistence,0,2,0
W0,172,5,coexistence,1,1,1
W0,173,0,coexistence,0,1,0
W0,173,1,coexistence,2,4,0.5
W0,173,2,coexistence,2,4,0.5
W0,173,3,coexistence,0,3,0
W0,173,4,coexistence,1,2,0.5
W0,173,5,coexistence,0,1,0
W0,174,0,coexistence,0,1,0
W0,174,1,coexistence,2,4,0.5
W0,174,2,coexistence,1,4,0.25
W0,174,3,coexistence,0,3,0
W0,174,4,coexistence,1,2,0.5
W0,174,5,coexistence,1,1,1
W0,175,0,coexistence,0,1,0
W0,175,1,coexistence,2,4,0.5
W0,175,2,coexistence,1,4,0.25
W0,175,3,coexistence,0,3,0
W0,175,4,coexistence,2,2,1
W0,175,5,coexistence,0,1,0
W0,176,0,coexistence,1,1,1
W0,176,1,coexistence,1,4,0.25
W0,176,2,coexistence,3,4,0.75
W0,176,3,coexistence,0,3,0
W0,176,4,coexistence,0,2,0
W0,176,5,coexistence,0,1,0
W0,177,0,coexistence,1,1,1
W0,177,1,coexistence,2,4,0.5
W0,177,2,coexistence,1,4,0.25
W0,177,3,coexistence,1,3,0.3333333333333333
W0,177,4,coexistence,0,2,0
W0,177,5,coexistence,0,1,0
W0,178,0,coexistence,0,1,0
W0,178,1,coexistence,1,4,0.25
W0,178,2,coexistence,2,4,0.5
W0,178,3,coexistence,0,3,0
W0,178,4,coexistence,1,2,0.5
W0,178,5,coexistence,1,1,1
W0,179,0,coexistence,1,1,1
W0,179,1,coexistence,2,4,0.5
W0,179,2,coexistence,1,4,0.25
W0,179,3,coexistence,1,3,0.3333333333333333
W0,179,4,coexistence,0,2,0
W0,179,5,coexistence,0,1,0
W0,180,0,coexistence,0,1,0
W0,180,1,coexistence,2,4,0.5
W0,180,2,coexistence,0,4,0
W0,180,3,coexistence,1,3,0.3333333333333333
W0,180,4,coexistence,1,2,0.5
W0,180,5,coexistence,1,1,1
W0,181,0,coexistence,1,1,1
W0,181,1,coexistence,3,4,0.75
W0,181,2,coexistence,0,4,0
W0,181,3,coexistence,1,3,0.3333333333333333
W0,181,4,coexistence,0,2,0
W0,181,5,coexistence,0,1,0
W0,182,0,coexistence,1,1,1
W0,182,1,coexistence,1,4,0.25
W0,182,2,coexistence,1,4,0.25
W0,182,3,coexistence,1,3,0.3333333333333333
W0,182,4,coexistence,0,2,0
W0,182,5,coexistence,1,1,1
W0,183,0,coexistence,1,1,1
W0,183,1,coexistence,0,4,0
W0,183,2,coexistence,1,4,0.25
W0,183,3,coexistence,2,3,0.6666666666666666
W0,183,4,coexistence,1,2,0.5
W0,183,5,coexistence,0,1,0
W0,184,0,coexistence,0,1,0
W0,184,1,coexistence,2,4,0.5
W0,184,2,coexistence,0,4,0
W0,184,3,coexistence,1,3,0.3333333333333333
W0,184,4,coexistence,2,2,1
W0,184,5,coexistence,0,1,0
W0,185,0,coexistence,0,1,0
W0,185,1,coexistence,1,4,0.25
W0,185,2,coexistence,2,4,0.5
W0,185,3,coexistence,1,3,0.3333333333333333
W0,185,4,coexistence,1,2,0.5
W0,185,5,coexistence,0,1,0
W0,186,0,coexistence,0,1,0
W0,186,1,coexistence,2,4,0.5
W0,186,2,coexistence,2,4,0.5
W0,186,3,coexistence,0,3,0
W0,186,4,coexistence,0,2,0
W0,186,5,coexistence,1,1,1
W0,187,0,coexistence,0,1,0
W0,187,1,coexistence,2,4,0.5
W0,187,2,coexistence,3,4,0.75
W0,187,3,coexistence,0,3,0
W0,187,4,coexistence,0,2,0
W0,187,5,coexistence,0,1,0
W0,188,0,coexistence,0,1,0
W0,188,1,coexistence,1,4,0.25
W0,188,2,coexistence,2,4,0.5
W0,188,3,coexistence,1,3,0.3333333333333333
W0,188,4,coexistence,1,2,0.5
W0,188,5,coexistence,0,1,0
W0,189,0,coexistence,1,1,1
W0,189,1,coexistence,2,4,0.5
W0,189,2,coexistence,0,4,0
W0,189,3,coexistence,0,3,0
W0,189,4,coexistence,2,2,1
W0,189,5,coexistence,0,1,0
W0,190,0,coexistence,0,1,0
W0,190,1,coexistence,2,4,0.5
W0,190,2,coexistence,1,4,0.25
W0,190,3,coexistence,2,3,0.6666666666666666
W0,190,4,coexistence,0,2,0
W0,190,5,coexistence,0,1,0
W0,191,0,coexistence,1,1,1
W0,191,1,coexistence,2,4,0.5
W0,191,2,coexistence,2,4,0.5
W0,191,3,coexistence,0,3,0
W0,191,4,coexistence,0,2,0
W0,191,5,coexistence,0,1,0
W0,192,0,coexistence,1,1,1
W0,192,1,coexistence,0,4,0
W0,192,2,coexistence,2,4,0.5
W0,192,3,coexistence,1,3,0.3333333333333333
W0,192,4,coexistence,1,2,0.5
W0,192,5,coexistence,0,1,0
W0,193,0,coexistence,1,1,1
W0,193,1,coexistence,0,4,0
W0,193,2,coexistence,1,4,0.25
W0,193,3,coexistence,1,3,0.3333333333333333
W0,193,4,coexistence,1,2,0.5
W0,193,5,coexistence,1,1,1
W0,194,0,coexistence,0,1,0
W0,194,1,coexistence,0,4,0
W0,194,2,coexistence,1,4,0.25
W0,194,3,coexistence,2,3,0.6666666666666666
W0,194,4,coexistence,1,2,0.5
W0,194,5,coexistence,1,1,1
W0,195,0,coexistence,0,1,0
W0,195,1,coexistence,2,4,0.5
W0,195,2,coexistence,1,4,0.25
W0,195,3,coexistence,1,3,0.3333333333333333
W0,195,4,coexistence,1,2,0.5
W0,195,5,coexistence,0,1,0
W0,196,0,coexistence,1,1,1
W0,196,1,coexistence,0,4,0
W0,196,2,coexistence,1,4,0.25
W0,196,3,coexistence,1,3,0.3333333333333333
W0,196,4,coexistence,1,2,0.5
W0,196,5,coexistence,1,1,1
W0,197,0,coexistence,0,1,0
W0,197,1,coexistence,0,4,0
W0,197,2,coexistence,1,4,0.25
W0,197,3,coexistence,3,3,1
W0,197,4,coexistence,1,2,0.5
W0,197,5,coexistence,0,1,0
W0,198,0,coexistence,1,1,1
W0,198,1,coexistence,1,4,0.25
W0,198,2,coexistence,1,4,0.25
W0,198,3,coexistence,1,3,0.3333333333333333
W0,198,4,coexistence,1,2,0.5
W0,198,5,coexistence,0,1,0
W0,199,0,coexistence,0,1,0
W0,199,1,coexistence,0,4,0
W0,199,2,coexistence,2,4,0.5
W0,199,3,coexistence,1,3,0.3333333333333333
W0,199,4,coexistence,1,2,0.5
W0,199,5,coexistence,1,1,1
W0,200,0,coexistence,0,1,0
W0,200,1,coexistence,2,4,0.5
W0,200,2,coexistence,1,4,0.25
W0,200,3,coexistence,1,3,0.3333333333333333
W0,200,4,coexistence,1,2,0.5
W0,200,5,coexistence,0,1,0
W0,201,0,coexistence,0,1,0
W0,201,1,coexistence,2,4,0.5
W0,201,2,coexistence,1,4,0.25
W0,201,3,coexistence,2,3,0.6666666666666666
W0,201,4,coexistence,0,2,0
W0,201,5,coexistence,0,1,0
W0,202,0,coexistence,1,1,1
W0,202,1,coexistence,1,4,0.25
W0,202,2,coexistence,2,4,0.5
W0,202,3,coexistence,0,3,0
W0,202,4,coexistence,1,2,0.5
W0,202,5,coexistence,0,1,0
W0,203,0,coexistence,1,1,1
W0,203,1,coexistence,1,4,0.25
W0,203,2,coexistence,1,4,0.25
W0,203,3,coexistence,1,3,0.3333333333333333
W0,203,4,coexistence,1,2,0.5
W0,203,5,coexistence,0,1,0
W0,204,0,coexistence,0,1,0
W0,204,1,coexistence,0,4,0
W0,204,2,coexistence,3,4,0.75
W0,204,3,coexistence,2,3,0.6666666666666666
W0,204,4,coexistence,0,2,0
W0,204,5,coexistence,0,1,0
W0,205,0,coexistence,0,1,0
W0,205,1,coexistence,0,4,0
W0,205,2,coexistence,2,4,0.5
W0,205,3,coexistence,1,3,0.3333333333333333
W0,205,4,coexistence,2,2,1
W0,205,5,coexistence,0,1,0
W0,206,0,coexistence,1,1,1
W0,206,1,coexistence,1,4,0.25
W0,206,2,coexistence,1,4,0.25
W0,206,3,coexistence,2,3,0.6666666666666666
W0,206,4,coexistence,0,2,0
W0,206,5,coexistence,0,1,0
W0,207,0,coexistence,1,1,1
W0,207,1,coexistence,1,4,0.25
W0,207,2,coexistence,1,4,0.25
W0,207,3,coexistence,1,3,0.3333333333333333
W0,207,4,coexistence,1,2,0.5
W0,207,5,coexistence,0,1,0
W0,208,0,coexistence,0,1,0
W0,208,1,coexistence,2,4,0.5
W0,208,2,coexistence,1,4,0.25
W0,208,3,coexistence,1,3,0.3333333333333333
W0,208,4,coexistence,1,2,0.5
W0,208,5,coexistence,0,1,0
W0,209,0,coexistence,0,1,0
W0,209,1,coexistence,2,4,0.5
W0,209,2,coexistence,1,4,0.25
W0,209,3,coexistence,1,3,0.3333333333333333
W0,209,4,coexistence,0,2,0
W0,209,5,coexistence,1,1,1
W0,210,0,coexistence,0,1,0
W0,210,1,coexistence,2,4,0.5
W0,210,2,coexistence,2,4,0.5
W0,210,3,coexistence,0,3,0
W0,210,4,coexistence,1,2,0.5
W0,210,5,coexistence,0,1,0
W0,211,0,coexistence,0,1,0
W0,211,1,coexistence,2,4,0.5
W0,211,2,coexistence,1,4,0.25
W0,211,3,coexistence,2,3,0.6666666666666666
W0,211,4,coexistence,0,2,0
W0,211,5,coexistence,0,1,0
W0,212,0,coexistence,1,1,1
W0,212,1,coexistence,1,4,0.25
W0,212,2,coexistence,0,4,0
W0,212,3,coexistence,2,3,0.6666666666666666
W0,212,4,coexistence,1,2,0.5
W0,212,5,coexistence,0,1,0
W0,213,0,coexistence,1,1,1
W0,213,1,coexistence,1,4,0.25
W0,213,2,coexistence,1,4,0.25
W0,213,3,coexistence,1,3,0.3333333333333333
W0,213,4,coexistence,1,2,0.5
W0,213,5,coexistence,0,1,0
W0,214,0,coexistence,0,1,0
W0,214,1,coexistence,1,4,0.25
W0,214,2,coexistence,3,4,0.75
W0,214,3,coexistence,0,3,0
W0,214,4,coexistence,0,2,0
W0,214,5,coexistence,1,1,1
W0,215,0,coexistence,0,1,0
W0,215,1,coexistence,2,4,0.5
W0,215,2,coexistence,2,4,0.5
W0,215,3,coexistence,1,3,0.3333333333333333
W0,215,4,coexistence,0,2,0
W0,215,5,coexistence,0,1,0
W0,216,0,coexistence,0,1,0
W0,216,1,coexistence,0,4,0
W0,216,2,coexistence,2,4,0.5
W0,216,3,coexistence,1,3,0.3333333333333333
W0,216,4,coexistence,2,2,1
W0,216,5,coexistence,0,1,0
W0,217,0,coexistence,1,1,1
W0,217,1,coexistence,2,4,0.5
W0,217,2,coexistence,1,4,0.25
W0,217,3,coexistence,0,3,0
W0,217,4,coexistence,0,2,0
W0,217,5,coexistence,1,1,1
W0,218,0,coexistence,0,1,0
W0,218,1,coexistence,2,4,0.5
W0,218,2,coexistence,2,4,0.5
W0,218,3,coexistence,1,3,0.3333333333333333
W0,218,4,coexistence,0,2,0
W0,218,5,coexistence,0,1,0
W0,219,0,coexistence,0,1,0
W0,219,1,coexistence,1,4,0.25
W0,219,2,coexistence,2,4,0.5
W0,219,3,coexistence,1,3,0.3333333333333333
W0,219,4,coexistence,1,2,0.5
W0,219,5,coexistence,0,1,0
W0,220,0,coexistence,1,1,1
W0,220,1,coexistence,1,4,0.25
W0,220,2,coexistence,1,4,0.25
W0,220,3,coexistence,0,3,0
W0,220,4,coexistence,1,2,0.5
W0,220,5,coexistence,1,1,1
W0,221,0,coexistence,0,1,0
W0,221,1,coexistence,2,4,0.5
W0,221,2,coexistence,1,4,0.25
W0,221,3,coexistence,1,3,0.3333333333333333
W0,221,4,coexistence,0,2,0
W0,221,5,coexistence,1,1,1
W0,222,0,coexistence,0,1,0
W0,222,1,coexistence,1,4,0.25
W0,222,2,coexistence,2,4,0.5
W0,222,3,coexistence,1,3,0.3333333333333333
W0,222,4,coexistence,1,2,0.5
W0,222,5,coexistence,0,1,0
W0,223,0,coexistence,0,1,0
W0,223,1,coexistence,3,4,0.75
W0,223,2,coexistence,1,4,0.25
W0,223,3,coexistence,1,3,0.3333333333333333
W0,223,4,coexistence,0,2,0
W0,223,5,coexistence,0,1,0
W0,224,0,coexistence,0,1,0
W0,224,1,coexistence,1,4,0.25
W0,224,2,coexistence,1,4,0.25
W0,224,3,coexistence,1,3,0.3333333333333333
W0,224,4,coexistence,1,2,0.5
W0,224,5,coexistence,1,1,1
W0,225,0,coexistence,1,1,1
W0,225,1,coexistence,0,4,0
W0,225,2,coexistence,3,4,0.75
W0,225,3,coexistence,1,3,0.3333333333333333
W0,225,4,coexistence,0,2,0
W0,225,5,coexistence,0,1,0
W0,226,0,coexistence,0,1,0
W0,226,1,coexistence,2,4,0.5
W0,226,2,coexistence,2,4,0.5
W0,226,3,coexistence,0,3,0
W0,226,4,coexistence,0,2,0
W0,226,5,coexistence,1,1,1
W0,227,0,coexistence,0,1,0
W0,227,1,coexistence,3,4,0.75
W0,227,2,coexistence,1,4,0.25
W0,227,3,coexistence,1,3,0.3333333333333333
W0,227,4,coexistence,0,2,0
W0,227,5,coexistence,0,1,0
W0,228,0,coexistence,0,1,0
W0,228,1,coexistence,3,4,0.75
W0,228,2,coexistence,1,4,0.25
W0,228,3,coexistence,1,3,0.3333333333333333
W0,228,4,coexistence,0,2,0
W0,228,5,coexistence,0,1,0
W0,229,0,coexistence,0,1,0
W0,229,1,coexistence,3,4,0.75
W0,229,2,coexistence,0,4,0
W0,229,3,coexistence,0,3,0
W0,229,4,coexistence,1,2,0.5
W0,229,5,coexistence,1,1,1
W0,230,0,coexistence,0,1,0
W0,230,1,coexistence,1,4,0.25
W0,230,2,coexistence,2,4,0.5
W0,230,3,coexistence,2,3,0.6666666666666666
W0,230,4,coexistence,0,2,0
W0,230,5,coexistence,0,1,0
W0,231,0,coexistence,1,1,1
W0,231,1,coexistence,3,4,0.75
W0,231,2,coexistence,0,4,0
W0,231,3,coexistence,1,3,0.3333333333333333
W0,231,4,coexistence,0,2,0
W0,231,5,coexistence,0,1,0
W0,232,0,coexistence,1,1,1
W0,232,1,coexistence,3,4,0.75
W0,232,2,coexistence,0,4,0
W0,232,3,coexistence,1,3,0.3333333333333333
W0,232,4,coexistence,0,2,0
W0,232,5,coexistence,0,1,0
W0,233,0,coexistence,1,1,1
W0,233,1,coexistence,0,4,0
W0,233,2,coexistence,3,4,0.75
W0,233,3,coexistence,0,3,0
W0,233,4,coexistence,1,2,0.5
W0,233,5,coexistence,0,1,0
W0,234,0,coexistence,1,1,1
W0,234,1,coexistence,1,4,0.25
W0,234,2,coexistence,2,4,0.5
W0,234,3,coexistence,0,3,0
W0,234,4,coexistence,1,2,0.5
W0,234,5,coexistence,0,1,0
W0,235,0,coexistence,0,1,0
W0,235,1,coexistence,2,4,0.5
W0,235,2,coexistence,2,4,0.5
W0,235,3,coexistence,1,3,0.3333333333333333
W0,235,4,coexistence,0,2,0
W0,235,5,coexistence,0,1,0
W0,236,0,coexistence,0,1,0
W0,236,1,coexistence,2,4,0.5
W0,236,2,coexistence,3,4,0.75
W0,236,3,coexistence,0,3,0
W0,236,4,coexistence,0,2,0
W0,236,5,coexistence,0,1,0
W0,237,0,coexistence,0,1,0
W0,237,1,coexistence,3,4,0.75
W0,237,2,coexistence,1,4,0.25
W0,237,3,coexistence,0,3,0
W0,237,4,coexistence,1,2,0.5
W0,237,5,coexistence,0,1,0
W0,238,0,coexistence,0,1,0
W0,238,1,coexistence,1,4,0.25
