Community,CommunitySize,CommunityPairSize,CommunitiyMotifSize,Replicate,Motif,Count,Fraction
C1R2,4,6,4,100,4,1,0.25
C1R2,4,6,4,100,5,1,0.25
C1R2,4,6,4,100,6,1,0.25
C1R2,4,6,4,100,7,0,0
C1R2,4,6,4,101,1,0,0
C1R2,4,6,4,101,2,1,0.25
C1R2,4,6,4,101,3,2,0.5
C1R2,4,6,4,101,4,0,0
C1R2,4,6,4,101,5,0,0
C1R2,4,6,4,101,6,1,0.25
C1R2,4,6,4,101,7,0,0
C1R2,4,6,4,102,1,1,0.25
C1R2,4,6,4,102,2,0,0
C1R2,4,6,4,102,3,1,0.25
C1R2,4,6,4,102,4,1,0.25
C1R2,4,6,4,102,5,0,0
C1R2,4,6,4,102,6,1,0.25
C1R2,4,6,4,102,7,0,0
C1R2,4,6,4,103,1,0,0
C1R2,4,6,4,103,2,1,0.25
C1R2,4,6,4,103,3,0,0
C1R2,4,6,4,103,4,1,0.25
C1R2,4,6,4,103,5,1,0.25
C1R2,4,6,4,103,6,1,0.25
C1R2,4,6,4,103,7,0,0
C1R2,4,6,4,104,1,1,0.25
C1R2,4,6,4,104,2,0,0
C1R2,4,6,4,104,3,1,0.25
C1R2,4,6,4,104,4,1,0.25
C1R2,4,6,4,104,5,0,0
C1R2,4,6,4,104,6,1,0.25
C1R2,4,6,4,104,7,0,0
C1R2,4,6,4,105,1,0,0
C1R2,4,6,4,105,2,1,0.25
C1R2,4,6,4,105,3,0,0
C1R2,4,6,4,105,4,0,0
C1R2,4,6,4,105,5,2,0.5
C1R2,4,6,4,105,6,1,0.25
C1R2,4,6,4,105,7,0,0
C1R2,4,6,4,106,1,0,0
C1R2,4,6,4,106,2,1,0.25
C1R2,4,6,4,106,3,1,0.25
C1R2,4,6,4,106,4,1,0.25
C1R2,4,6,4,106,5,0,0
C1R2,4,6,4,106,6,1,0.25
C1R2,4,6,4,106,7,0,0
C1R2,4,6,4,107,1,0,0
C1R2,4,6,4,107,2,1,0.25
C1R2,4,6,4,107,3,0,0
C1R2,4,6,4,107,4,2,0.5
C1R2,4,6,4,107,5,0,0
C1R2,4,6,4,107,6,1,0.25
C1R2,4,6,4,107,7,0,0
C1R2,4,6,4,108,1,1,0.25
C1R2,4,6,4,108,2,0,0
C1R2,4,6,4,108,3,1,0.25
C1R2,4,6,4,108,4,1,0.25
C1R2,4,6,4,108,5,0,0
C1R2,4,6,4,108,6,1,0.25
C1R2,4,6,4,108,7,0,0
C1R2,4,6,4,109,1,1,0.25
C1R2,4,6,4,109,2,0,0
C1R2,4,6,4,109,3,1,0.25
C1R2,4,6,4,109,4,1,0.25
C1R2,4,6,4,109,5,0,0
C1R2,4,6,4,109,6,1,0.25
C1R2,4,6,4,109,7,0,0
C1R2,4,6,4,110,1,0,0
C1R2,4,6,4,110,2,0,0
C1R2,4,6,4,110,3,1,0.25
C1R2,4,6,4,110,4,2,0.5
C1R2,4,6,4,110,5,1,0.25
C1R2,4,6,4,110,6,0,0
C1R2,4,6,4,110,7,0,0
C1R2,4,6,4,111,1,1,0.25
C1R2,4,6,4,111,2,0,0
C1R2,4,6,4,111,3,1,0.25
C1R2,4,6,4,111,4,1,0.25
C1R2,4,6,4,111,5,0,0
C1R2,4,6,4,111,6,1,0.25
C1R2,4,6,4,111,7,0,0
C1R2,4,6,4,112,1,1,0.25
C1R2,4,6,4,112,2,0,0
C1R2,4,6,4,112,3,0,0
C1R2,4,6,4,112,4,1,0.25
C1R2,4,6,4,112,5,1,0.25
C1R2,4,6,4,112,6,1,0.25
C1R2,4,6,4,112,7,0,0
C1R2,4,6,4,113,1,1,0.25
C1R2,4,6,4,113,2,0,0
C1R2,4,6,4,113,3,1,0.25
C1R2,4,6,4,113,4,1,0.25
C1R2,4,6,4,113,5,0,0
C1R2,4,6,4,113,6,1,0.25
C1R2,4,6,4,113,7,0,0
C1R2,4,6,4,114,1,0,0
C1R2,4,6,4,114,2,1,0.25
C1R2,4,6,4,114,3,2,0.5
C1R2,4,6,4,114,4,0,0
C1R2,4,6,4,114,5,0,0
C1R2,4,6,4,114,6,1,0.25
C1R2,4,6,4,114,7,0,0
C1R2,4,6,4,115,1,0,0
C1R2,4,6,4,115,2,1,0.25
C1R2,4,6,4,115,3,0,0
C1R2,4,6,4,115,4,2,0.5
C1R2,4,6,4,115,5,0,0
C1R2,4,6,4,115,6,1,0.25
C1R2,4,6,4,115,7,0,0
C1R2,4,6,4,116,1,0,0
C1R2,4,6,4,116,2,1,0.25
C1R2,4,6,4,116,3,0,0
C1R2,4,6,4,116,4,2,0.5
C1R2,4,6,4,116,5,0,0
C1R2,4,6,4,116,6,1,0.25
C1R2,4,6,4,116,7,0,0
C1R2,4,6,4,117,1,0,0
C1R2,4,6,4,117,2,0,0
C1R2,4,6,4,117,3,2,0.5
C1R2,4,6,4,117,4,0,0
C1R2,4,6,4,117,5,2,0.5
C1R2,4,6,4,117,6,0,0
C1R2,4,6,4,117,7,0,0
C1R2,4,6,4,118,1,0,0
C1R2,4,6,4,118,2,1,0.25
C1R2,4,6,4,118,3,2,0.5
C1R2,4,6,4,118,4,0,0
C1R2,4,6,4,118,5,0,0
C1R2,4,6,4,118,6,1,0.25
C1R2,4,6,4,118,7,0,0
C1R2,4,6,4,119,1,0,0
C1R2,4,6,4,119,2,1,0.25
C1R2,4,6,4,119,3,1,0.25
C1R2,4,6,4,119,4,1,0.25
C1R2,4,6,4,119,5,0,0
C1R2,4,6,4,119,6,1,0.25
C1R2,4,6,4,119,7,0,0
C1R2,4,6,4,120,1,0,0
C1R2,4,6,4,120,2,1,0.25
C1R2,4,6,4,120,3,2,0.5
C1R2,4,6,4,120,4,0,0
C1R2,4,6,4,120,5,0,0
C1R2,4,6,4,120,6,1,0.25
C1R2,4,6,4,120,7,0,0
C1R2,4,6,4,121,1,0,0
C1R2,4,6,4,121,2,1,0.25
C1R2,4,6,4,121,3,0,0
C1R2,4,6,4,121,4,2,0.5
C1R2,4,6,4,121,5,0,0
C1R2,4,6,4,121,6,1,0.25
C1R2,4,6,4,121,7,0,0
C1R2,4,6,4,122,1,0,0
C1R2,4,6,4,122,2,1,0.25
C1R2,4,6,4,122,3,0,0
C1R2,4,6,4,122,4,2,0.5
C1R2,4,6,4,122,5,0,0
C1R2,4,6,4,122,6,1,0.25
C1R2,4,6,4,122,7,0,0
C1R2,4,6,4,123,1,0,0
C1R2,4,6,4,123,2,1,0.25
C1R2,4,6,4,123,3,0,0
C1R2,4,6,4,123,4,0,0
C1R2,4,6,4,123,5,2,0.5
C1R2,4,6,4,123,6,1,0.25
C1R2,4,6,4,123,7,0,0
C1R2,4,6,4,124,1,0,0
C1R2,4,6,4,124,2,0,0
C1R2,4,6,4,124,3,1,0.25
C1R2,4,6,4,124,4,2,0.5
C1R2,4,6,4,124,5,1,0.25
C1R2,4,6,4,124,6,0,0
C1R2,4,6,4,124,7,0,0
C1R2,4,6,4,125,1,1,0.25
C1R2,4,6,4,125,2,0,0
C1R2,4,6,4,125,3,1,0.25
C1R2,4,6,4,125,4,1,0.25
C1R2,4,6,4,125,5,0,0
C1R2,4,6,4,125,6,1,0.25
C1R2,4,6,4,125,7,0,0
C1R2,4,6,4,126,1,1,0.25
C1R2,4,6,4,126,2,0,0
C1R2,4,6,4,126,3,1,0.25
C1R2,4,6,4,126,4,1,0.25
C1R2,4,6,4,126,5,0,0
C1R2,4,6,4,126,6,1,0.25
C1R2,4,6,4,126,7,0,0
C1R2,4,6,4,127,1,1,0.25
C1R2,4,6,4,127,2,0,0
C1R2,4,6,4,127,3,1,0.25
C1R2,4,6,4,127,4,1,0.25
C1R2,4,6,4,127,5,0,0
C1R2,4,6,4,127,6,1,0.25
C1R2,4,6,4,127,7,0,0
C1R2,4,6,4,128,1,0,0
C1R2,4,6,4,128,2,1,0.25
C1R2,4,6,4,128,3,0,0
C1R2,4,6,4,128,4,2,0.5
C1R2,4,6,4,128,5,0,0
C1R2,4,6,4,128,6,1,0.25
C1R2,4,6,4,128,7,0,0
C1R2,4,6,4,129,1,0,0
C1R2,4,6,4,129,2,1,0.25
C1R2,4,6,4,129,3,1,0.25
C1R2,4,6,4,129,4,1,0.25
C1R2,4,6,4,129,5,0,0
C1R2,4,6,4,129,6,1,0.25
C1R2,4,6,4,129,7,0,0
C1R2,4,6,4,130,1,0,0
C1R2,4,6,4,130,2,1,0.25
C1R2,4,6,4,130,3,0,0
C1R2,4,6,4,130,4,1,0.25
C1R2,4,6,4,130,5,1,0.25
C1R2,4,6,4,130,6,1,0.25
C1R2,4,6,4,130,7,0,0
C1R2,4,6,4,131,1,0,0
C1R2,4,6,4,131,2,0,0
C1R2,4,6,4,131,3,0,0
C1R2,4,6,4,131,4,4,1
C1R2,4,6,4,131,5,0,0
C1R2,4,6,4,131,6,0,0
C1R2,4,6,4,131,7,0,0
C1R2,4,6,4,132,1,1,0.25
C1R2,4,6,4,132,2,0,0
C1R2,4,6,4,132,3,1,0.25
C1R2,4,6,4,132,4,1,0.25
C1R2,4,6,4,132,5,0,0
C1R2,4,6,4,132,6,1,0.25
C1R2,4,6,4,132,7,0,0
C1R2,4,6,4,133,1,0,0
C1R2,4,6,4,133,2,0,0
C1R2,4,6,4,133,3,1,0.25
C1R2,4,6,4,133,4,2,0.5
C1R2,4,6,4,133,5,1,0.25
C1R2,4,6,4,133,6,0,0
C1R2,4,6,4,133,7,0,0
C1R2,4,6,4,134,1,1,0.25
C1R2,4,6,4,134,2,0,0
C1R2,4,6,4,134,3,1,0.25
C1R2,4,6,4,134,4,1,0.25
C1R2,4,6,4,134,5,0,0
C1R2,4,6,4,134,6,1,0.25
C1R2,4,6,4,134,7,0,0
C1R2,4,6,4,135,1,0,0
C1R2,4,6,4,135,2,0,0
C1R2,4,6,4,135,3,1,0.25
C1R2,4,6,4,135,4,2,0.5
C1R2,4,6,4,135,5,1,0.25
C1R2,4,6,4,135,6,0,0
C1R2,4,6,4,135,7,0,0
C1R2,4,6,4,136,1,0,0
C1R2,4,6,4,136,2,1,0.25
C1R2,4,6,4,136,3,1,0.25
C1R2,4,6,4,136,4,1,0.25
C1R2,4,6,4,136,5,0,0
C1R2,4,6,4,136,6,1,0.25
C1R2,4,6,4,136,7,0,0
C1R2,4,6,4,137,1,0,0
C1R2,4,6,4,137,2,1,0.25
C1R2,4,6,4,137,3,1,0.25
C1R2,4,6,4,137,4,1,0.25
C1R2,4,6,4,137,5,0,0
C1R2,4,6,4,137,6,1,0.25
C1R2,4,6,4,137,7,0,0
C1R2,4,6,4,138,1,1,0.25
C1R2,4,6,4,138,2,0,0
C1R2,4,6,4,138,3,1,0.25
C1R2,4,6,4,138,4,1,0.25
C1R2,4,6,4,138,5,0,0
C1R2,4,6,4,138,6,1,0.25
C1R2,4,6,4,138,7,0,0
C1R2,4,6,4,139,1,1,0.25
C1R2,4,6,4,139,2,0,0
C1R2,4,6,4,139,3,1,0.25
C1R2,4,6,4,139,4,1,0.25
C1R2,4,6,4,139,5,0,0
C1R2,4,6,4,139,6,1,0.25
C1R2,4,6,4,139,7,0,0
C1R2,4,6,4,140,1,1,0.25
C1R2,4,6,4,140,2,0,0
C1R2,4,6,4,140,3,1,0.25
C1R2,4,6,4,140,4,1,0.25
C1R2,4,6,4,140,5,0,0
C1R2,4,6,4,140,6,1,0.25
C1R2,4,6,4,140,7,0,0
C1R2,4,6,4,141,1,0,0
C1R2,4,6,4,141,2,1,0.25
C1R2,4,6,4,141,3,0,0
C1R2,4,6,4,141,4,2,0.5
C1R2,4,6,4,141,5,0,0
C1R2,4,6,4,141,6,1,0.25
C1R2,4,6,4,141,7,0,0
C1R2,4,6,4,142,1,0,0
C1R2,4,6,4,142,2,1,0.25
C1R2,4,6,4,142,3,0,0
C1R2,4,6,4,142,4,1,0.25
C1R2,4,6,4,142,5,1,0.25
C1R2,4,6,4,142,6,1,0.25
C1R2,4,6,4,142,7,0,0
C1R2,4,6,4,143,1,0,0
C1R2,4,6,4,143,2,1,0.25
C1R2,4,6,4,143,3,1,0.25
C1R2,4,6,4,143,4,1,0.25
C1R2,4,6,4,143,5,0,0
C1R2,4,6,4,143,6,1,0.25
C1R2,4,6,4,143,7,0,0
C1R2,4,6,4,144,1,0,0
C1R2,4,6,4,144,2,0,0
C1R2,4,6,4,144,3,1,0.25
C1R2,4,6,4,144,4,2,0.5
C1R2,4,6,4,144,5,1,0.25
C1R2,4,6,4,144,6,0,0
C1R2,4,6,4,144,7,0,0
C1R2,4,6,4,145,1,0,0
C1R2,4,6,4,145,2,1,0.25
C1R2,4,6,4,145,3,1,0.25
C1R2,4,6,4,145,4,1,0.25
C1R2,4,6,4,145,5,0,0
C1R2,4,6,4,145,6,1,0.25
C1R2,4,6,4,145,7,0,0
C1R2,4,6,4,146,1,0,0
C1R2,4,6,4,146,2,1,0.25
C1R2,4,6,4,146,3,0,0
C1R2,4,6,4,146,4,0,0
C1R2,4,6,4,146,5,2,0.5
C1R2,4,6,4,146,6,1,0.25
C1R2,4,6,4,146,7,0,0
C1R2,4,6,4,147,1,0,0
C1R2,4,6,4,147,2,1,0.25
C1R2,4,6,4,147,3,0,0
C1R2,4,6,4,147,4,0,0
C1R2,4,6,4,147,5,2,0.5
C1R2,4,6,4,147,6,1,0.25
C1R2,4,6,4,147,7,0,0
C1R2,4,6,4,148,1,0,0
C1R2,4,6,4,148,2,1,0.25
C1R2,4,6,4,148,3,1,0.25
C1R2,4,6,4,148,4,1,0.25
C1R2,4,6,4,148,5,0,0
C1R2,4,6,4,148,6,1,0.25
C1R2,4,6,4,148,7,0,0
C1R2,4,6,4,149,1,0,0
C1R2,4,6,4,149,2,1,0.25
C1R2,4,6,4,149,3,0,0
C1R2,4,6,4,149,4,2,0.5
C1R2,4,6,4,149,5,0,0
C1R2,4,6,4,149,6,1,0.25
C1R2,4,6,4,149,7,0,0
C1R2,4,6,4,150,1,0,0
C1R2,4,6,4,150,2,1,0.25
C1R2,4,6,4,150,3,0,0
C1R2,4,6,4,150,4,2,0.5
C1R2,4,6,4,150,5,0,0
C1R2,4,6,4,150,6,1,0.25
C1R2,4,6,4,150,7,0,0
C1R2,4,6,4,151,1,0,0
C1R2,4,6,4,151,2,0,0
C1R2,4,6,4,151,3,1,0.25
C1R2,4,6,4,151,4,2,0.5
C1R2,4,6,4,151,5,1,0.25
C1R2,4,6,4,151,6,0,0
C1R2,4,6,4,151,7,0,0
C1R2,4,6,4,152,1,0,0
C1R2,4,6,4,152,2,1,0.25
C1R2,4,6,4,152,3,0,0
C1R2,4,6,4,152,4,2,0.5
C1R2,4,6,4,152,5,0,0
C1R2,4,6,4,152,6,1,0.25
C1R2,4,6,4,152,7,0,0
C1R2,4,6,4,153,1,0,0
C1R2,4,6,4,153,2,1,0.25
C1R2,4,6,4,153,3,2,0.5
C1R2,4,6,4,153,4,0,0
C1R2,4,6,4,153,5,0,0
C1R2,4,6,4,153,6,1,0.25
C1R2,4,6,4,153,7,0,0
C1R2,4,6,4,154,1,1,0.25
C1R2,4,6,4,154,2,0,0
C1R2,4,6,4,154,3,0,0
C1R2,4,6,4,154,4,1,0.25
C1R2,4,6,4,154,5,1,0.25
C1R2,4,6,4,154,6,1,0.25
C1R2,4,6,4,154,7,0,0
C1R2,4,6,4,155,1,1,0.25
C1R2,4,6,4,155,2,0,0
C1R2,4,6,4,155,3,1,0.25
C1R2,4,6,4,155,4,1,0.25
C1R2,4,6,4,155,5,0,0
C1R2,4,6,4,155,6,1,0.25
C1R2,4,6,4,155,7,0,0
C1R2,4,6,4,156,1,0,0
C1R2,4,6,4,156,2,1,0.25
C1R2,4,6,4,156,3,1,0.25
C1R2,4,6,4,156,4,1,0.25
C1R2,4,6,4,156,5,0,0
C1R2,4,6,4,156,6,1,0.25
C1R2,4,6,4,156,7,0,0
C1R2,4,6,4,157,1,1,0.25
C1R2,4,6,4,157,2,0,0
C1R2,4,6,4,157,3,1,0.25
C1R2,4,6,4,157,4,1,0.25
C1R2,4,6,4,157,5,0,0
C1R2,4,6,4,157,6,1,0.25
C1R2,4,6,4,157,7,0,0
C1R2,4,6,4,158,1,0,0
C1R2,4,6,4,158,2,0,0
C1R2,4,6,4,158,3,1,0.25
C1R2,4,6,4,158,4,2,0.5
C1R2,4,6,4,158,5,1,0.25
C1R2,4,6,4,158,6,0,0
C1R2,4,6,4,158,7,0,0
C1R2,4,6,4,159,1,1,0.25
C1R2,4,6,4,159,2,0,0
C1R2,4,6,4,159,3,0,0
C1R2,4,6,4,159,4,1,0.25
C1R2,4,6,4,159,5,1,0.25
C1R2,4,6,4,159,6,1,0.25
C1R2,4,6,4,159,7,0,0
C1R2,4,6,4,160,1,0,0
C1R2,4,6,4,160,2,1,0.25
C1R2,4,6,4,160,3,0,0
C1R2,4,6,4,160,4,1,0.25
C1R2,4,6,4,160,5,1,0.25
C1R2,4,6,4,160,6,1,0.25
C1R2,4,6,4,160,7,0,0
C1R2,4,6,4,161,1,0,0
C1R2,4,6,4,161,2,1,0.25
C1R2,4,6,4,161,3,2,0.5
C1R2,4,6,4,161,4,0,0
C1R2,4,6,4,161,5,0,0
C1R2,4,6,4,161,6,1,0.25
C1R2,4,6,4,161,7,0,0
C1R2,4,6,4,162,1,1,0.25
C1R2,4,6,4,162,2,0,0
C1R2,4,6,4,162,3,0,0
C1R2,4,6,4,162,4,1,0.25
C1R2,4,6,4,162,5,1,0.25
C1R2,4,6,4,162,6,1,0.25
C1R2,4,6,4,162,7,0,0
C1R2,4,6,4,163,1,0,0
C1R2,4,6,4,163,2,1,0.25
C1R2,4,6,4,163,3,2,0.5
C1R2,4,6,4,163,4,0,0
C1R2,4,6,4,163,5,0,0
C1R2,4,6,4,163,6,1,0.25
C1R2,4,6,4,163,7,0,0
C1R2,4,6,4,164,1,0,0
C1R2,4,6,4,164,2,0,0
C1R2,4,6,4,164,3,0,0
C1R2,4,6,4,164,4,4,1
C1R2,4,6,4,164,5,0,0
C1R2,4,6,4,164,6,0,0
C1R2,4,6,4,164,7,0,0
C1R2,4,6,4,165,1,1,0.25
C1R2,4,6,4,165,2,0,0
C1R2,4,6,4,165,3,1,0.25
C1R2,4,6,4,165,4,1,0.25
C1R2,4,6,4,165,5,0,0
C1R2,4,6,4,165,6,1,0.25
C1R2,4,6,4,165,7,0,0
C1R2,4,6,4,166,1,0,0
C1R2,4,6,4,166,2,1,0.25
C1R2,4,6,4,166,3,0,0
C1R2,4,6,4,166,4,0,0
C1R2,4,6,4,166,5,2,0.5
C1R2,4,6,4,166,6,1,0.25
C1R2,4,6,4,166,7,0,0
C1R2,4,6,4,167,1,1,0.25
C1R2,4,6,4,167,2,0,0
C1R2,4,6,4,167,3,1,0.25
C1R2,4,6,4,167,4,1,0.25
C1R2,4,6,4,167,5,0,0
C1R2,4,6,4,167,6,1,0.25
C1R2,4,6,4,167,7,0,0
C1R2,4,6,4,168,1,0,0
C1R2,4,6,4,168,2,1,0.25
C1R2,4,6,4,168,3,0,0
C1R2,4,6,4,168,4,2,0.5
C1R2,4,6,4,168,5,0,0
C1R2,4,6,4,168,6,1,0.25
C1R2,4,6,4,168,7,0,0
C1R2,4,6,4,169,1,0,0
C1R2,4,6,4,169,2,1,0.25
C1R2,4,6,4,169,3,1,0.25
C1R2,4,6,4,169,4,1,0.25
C1R2,4,6,4,169,5,0,0
C1R2,4,6,4,169,6,1,0.25
C1R2,4,6,4,169,7,0,0
C1R2,4,6,4,170,1,0,0
C1R2,4,6,4,170,2,0,0
C1R2,4,6,4,170,3,1,0.25
C1R2,4,6,4,170,4,2,0.5
C1R2,4,6,4,170,5,1,0.25
C1R2,4,6,4,170,6,0,0
C1R2,4,6,4,170,7,0,0
C1R2,4,6,4,171,1,1,0.25
C1R2,4,6,4,171,2,0,0
C1R2,4,6,4,171,3,1,0.25
C1R2,4,6,4,171,4,1,0.25
C1R2,4,6,4,171,5,0,0
C1R2,4,6,4,171,6,1,0.25
C1R2,4,6,4,171,7,0,0
C1R2,4,6,4,172,1,0,0
C1R2,4,6,4,172,2,1,0.25
C1R2,4,6,4,172,3,0,0
C1R2,4,6,4,172,4,2,0.5
C1R2,4,6,4,172,5,0,0
C1R2,4,6,4,172,6,1,0.25
C1R2,4,6,4,172,7,0,0
C1R2,4,6,4,173,1,1,0.25
C1R2,4,6,4,173,2,0,0
C1R2,4,6,4,173,3,0,0
C1R2,4,6,4,173,4,1,0.25
C1R2,4,6,4,173,5,1,0.25
C1R2,4,6,4,173,6,1,0.25
C1R2,4,6,4,173,7,0,0
C1R2,4,6,4,174,1,0,0
C1R2,4,6,4,174,2,1,0.25
C1R2,4,6,4,174,3,0,0
C1R2,4,6,4,174,4,2,0.5
C1R2,4,6,4,174,5,0,0
C1R2,4,6,4,174,6,1,0.25
C1R2,4,6,4,174,7,0,0
C1R2,4,6,4,175,1,0,0
C1R2,4,6,4,175,2,1,0.25
C1R2,4,6,4,175,3,0,0
C1R2,4,6,4,175,4,2,0.5
C1R2,4,6,4,175,5,0,0
C1R2,4,6,4,175,6,1,0.25
C1R2,4,6,4,175,7,0,0
C1R2,4,6,4,176,1,0,0
C1R2,4,6,4,176,2,1,0.25
C1R2,4,6,4,176,3,0,0
C1R2,4,6,4,176,4,2,0.5
C1R2,4,6,4,176,5,0,0
C1R2,4,6,4,176,6,1,0.25
C1R2,4,6,4,176,7,0,0
C1R2,4,6,4,177,1,0,0
C1R2,4,6,4,177,2,1,0.25
C1R2,4,6,4,177,3,0,0
C1R2,4,6,4,177,4,1,0.25
C1R2,4,6,4,177,5,1,0.25
C1R2,4,6,4,177,6,1,0.25
C1R2,4,6,4,177,7,0,0
C1R2,4,6,4,178,1,0,0
C1R2,4,6,4,178,2,0,0
C1R2,4,6,4,178,3,2,0.5
C1R2,4,6,4,178,4,0,0
C1R2,4,6,4,178,5,2,0.5
C1R2,4,6,4,178,6,0,0
C1R2,4,6,4,178,7,0,0
C1R2,4,6,4,179,1,0,0
C1R2,4,6,4,179,2,0,0
C1R2,4,6,4,179,3,1,0.25
C1R2,4,6,4,179,4,2,0.5
C1R2,4,6,4,179,5,1,0.25
C1R2,4,6,4,179,6,0,0
C1R2,4,6,4,179,7,0,0
C1R2,4,6,4,180,1,0,0
C1R2,4,6,4,180,2,1,0.25
C1R2,4,6,4,180,3,2,0.5
C1R2,4,6,4,180,4,0,0
C1R2,4,6,4,180,5,0,0
C1R2,4,6,4,180,6,1,0.25
C1R2,4,6,4,180,7,0,0
C1R2,4,6,4,181,1,0,0
C1R2,4,6,4,181,2,1,0.25
C1R2,4,6,4,181,3,0,0
C1R2,4,6,4,181,4,0,0
C1R2,4,6,4,181,5,2,0.5
C1R2,4,6,4,181,6,1,0.25
C1R2,4,6,4,181,7,0,0
C1R2,4,6,4,182,1,1,0.25
C1R2,4,6,4,182,2,0,0
C1R2,4,6,4,182,3,0,0
C1R2,4,6,4,182,4,1,0.25
C1R2,4,6,4,182,5,1,0.25
C1R2,4,6,4,182,6,1,0.25
C1R2,4,6,4,182,7,0,0
C1R2,4,6,4,183,1,1,0.25
C1R2,4,6,4,183,2,0,0
C1R2,4,6,4,183,3,0,0
C1R2,4,6,4,183,4,1,0.25
C1R2,4,6,4,183,5,1,0.25
C1R2,4,6,4,183,6,1,0.25
C1R2,4,6,4,183,7,0,0
C1R2,4,6,4,184,1,0,0
C1R2,4,6,4,184,2,0,0
C1R2,4,6,4,184,3,0,0
C1R2,4,6,4,184,4,4,1
C1R2,4,6,4,184,5,0,0
C1R2,4,6,4,184,6,0,0
C1R2,4,6,4,184,7,0,0
C1R2,4,6,4,185,1,0,0
C1R2,4,6,4,185,2,1,0.25
C1R2,4,6,4,185,3,2,0.5
C1R2,4,6,4,185,4,0,0
C1R2,4,6,4,185,5,0,0
C1R2,4,6,4,185,6,1,0.25
C1R2,4,6,4,185,7,0,0
C1R2,4,6,4,186,1,0,0
C1R2,4,6,4,186,2,1,0.25
C1R2,4,6,4,186,3,0,0
C1R2,4,6,4,186,4,2,0.5
C1R2,4,6,4,186,5,0,0
C1R2,4,6,4,186,6,1,0.25
C1R2,4,6,4,186,7,0,0
C1R2,4,6,4,187,1,0,0
C1R2,4,6,4,187,2,1,0.25
C1R2,4,6,4,187,3,0,0
C1R2,4,6,4,187,4,2,0.5
C1R2,4,6,4,187,5,0,0
C1R2,4,6,4,187,6,1,0.25
C1R2,4,6,4,187,7,0,0
C1R2,4,6,4,188,1,0,0
C1R2,4,6,4,188,2,1,0.25
C1R2,4,6,4,188,3,0,0
C1R2,4,6,4,188,4,0,0
C1R2,4,6,4,188,5,2,0.5
C1R2,4,6,4,188,6,1,0.25
C1R2,4,6,4,188,7,0,0
C1R2,4,6,4,189,1,0,0
C1R2,4,6,4,189,2,1,0.25
C1R2,4,6,4,189,3,0,0
C1R2,4,6,4,189,4,0,0
C1R2,4,6,4,189,5,2,0.5
C1R2,4,6,4,189,6,1,0.25
C1R2,4,6,4,189,7,0,0
C1R2,4,6,4,190,1,1,0.25
C1R2,4,6,4,190,2,0,0
C1R2,4,6,4,190,3,0,0
C1R2,4,6,4,190,4,1,0.25
C1R2,4,6,4,190,5,1,0.25
C1R2,4,6,4,190,6,1,0.25
C1R2,4,6,4,190,7,0,0
C1R2,4,6,4,191,1,0,0
C1R2,4,6,4,191,2,1,0.25
C1R2,4,6,4,191,3,0,0
C1R2,4,6,4,191,4,1,0.25
C1R2,4,6,4,191,5,1,0.25
C1R2,4,6,4,191,6,1,0.25
C1R2,4,6,4,191,7,0,0
C1R2,4,6,4,192,1,0,0
C1R2,4,6,4,192,2,1,0.25
C1R2,4,6,4,192,3,0,0
C1R2,4,6,4,192,4,0,0
C1R2,4,6,4,192,5,2,0.5
C1R2,4,6,4,192,6,1,0.25
C1R2,4,6,4,192,7,0,0
C1R2,4,6,4,193,1,0,0
C1R2,4,6,4,193,2,0,0
C1R2,4,6,4,193,3,0,0
C1R2,4,6,4,193,4,4,1
C1R2,4,6,4,193,5,0,0
C1R2,4,6,4,193,6,0,0
C1R2,4,6,4,193,7,0,0
C1R2,4,6,4,194,1,0,0
C1R2,4,6,4,194,2,0,0
C1R2,4,6,4,194,3,1,0.25
C1R2,4,6,4,194,4,2,0.5
C1R2,4,6,4,194,5,1,0.25
C1R2,4,6,4,194,6,0,0
C1R2,4,6,4,194,7,0,0
C1R2,4,6,4,195,1,0,0
C1R2,4,6,4,195,2,1,0.25
C1R2,4,6,4,195,3,0,0
C1R2,4,6,4,195,4,1,0.25
C1R2,4,6,4,195,5,1,0.25
C1R2,4,6,4,195,6,1,0.25
C1R2,4,6,4,195,7,0,0
C1R2,4,6,4,196,1,0,0
C1R2,4,6,4,196,2,0,0
C1R2,4,6,4,196,3,0,0
C1R2,4,6,4,196,4,4,1
C1R2,4,6,4,196,5,0,0
C1R2,4,6,4,196,6,0,0
C1R2,4,6,4,196,7,0,0
C1R2,4,6,4,197,1,1,0.25
C1R2,4,6,4,197,2,0,0
C1R2,4,6,4,197,3,0,0
C1R2,4,6,4,197,4,1,0.25
C1R2,4,6,4,197,5,1,0.25
C1R2,4,6,4,197,6,1,0.25
C1R2,4,6,4,197,7,0,0
C1R2,4,6,4,198,1,0,0
C1R2,4,6,4,198,2,1,0.25
C1R2,4,6,4,198,3,0,0
C1R2,4,6,4,198,4,1,0.25
C1R2,4,6,4,198,5,1,0.25
C1R2,4,6,4,198,6,1,0.25
C1R2,4,6,4,198,7,0,0
C1R2,4,6,4,199,1,0,0
C1R2,4,6,4,199,2,1,0.25
C1R2,4,6,4,199,3,0,0
C1R2,4,6,4,199,4,2,0.5
C1R2,4,6,4,199,5,0,0
C1R2,4,6,4,199,6,1,0.25
C1R2,4,6,4,199,7,0,0
C1R2,4,6,4,200,1,1,0.25
C1R2,4,6,4,200,2,0,0
